C_Class1_2,C_Manuf_Part_Number,C_SKU_Nbr,C_Short_Week,C_sku1,C_Sales_Units,C_sales
021-008-FENCING,UNKNOWN,1000031150,FW 201918,1000031150-4X4-8 VINYL FENCE POST,54.0,823.0
021-008-FENCING,UNKNOWN,1000031150,FW 201827,1000031150-4X4-8 VINYL FENCE POST,185.0,3528.5400000000004
021-008-FENCING,UNKNOWN,1000031150,FW 201810,1000031150-4X4-8 VINYL FENCE POST,24.0,461.79
021-008-FENCING,UNKNOWN,1000031150,FW 201949,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 201752,1000031150-4X4-8 VINYL FENCE POST,27.0,528.9
021-008-FENCING,UNKNOWN,1000031150,FW 201903,1000031150-4X4-8 VINYL FENCE POST,14.0,278.44999999999993
021-008-FENCING,UNKNOWN,1000031150,FW 201926,1000031150-4X4-8 VINYL FENCE POST,-1.0,34.66999999999997
021-008-FENCING,UNKNOWN,1000031150,FW 201938,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 201939,1000031150-4X4-8 VINYL FENCE POST,1.0,0.01
021-008-FENCING,UNKNOWN,1000031150,FW 201832,1000031150-4X4-8 VINYL FENCE POST,116.0,2152.35
021-008-FENCING,UNKNOWN,1000031150,FW 201937,1000031150-4X4-8 VINYL FENCE POST,2.0,39.96
021-008-FENCING,UNKNOWN,1000031150,FW 201948,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 201804,1000031150-4X4-8 VINYL FENCE POST,1.0,11.820000000000007
021-008-FENCING,UNKNOWN,1000031150,FW 201929,1000031150-4X4-8 VINYL FENCE POST,60.0,419.0
021-008-FENCING,UNKNOWN,1000031150,FW 201951,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 202028,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 202017,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 201818,1000031150-4X4-8 VINYL FENCE POST,190.0,3654.53
021-008-FENCING,UNKNOWN,1000031150,FW 201915,1000031150-4X4-8 VINYL FENCE POST,39.0,744.5900000000001
021-008-FENCING,UNKNOWN,1000031150,FW 201914,1000031150-4X4-8 VINYL FENCE POST,38.0,720.02
021-008-FENCING,UNKNOWN,1000031150,FW 201834,1000031150-4X4-8 VINYL FENCE POST,154.0,2959.79
021-008-FENCING,UNKNOWN,1000031150,FW 201927,1000031150-4X4-8 VINYL FENCE POST,81.0,493.56000000000006
021-008-FENCING,UNKNOWN,1000031150,FW 201913,1000031150-4X4-8 VINYL FENCE POST,69.0,359.87
021-008-FENCING,UNKNOWN,1000031150,FW 201925,1000031150-4X4-8 VINYL FENCE POST,31.0,337.09999999999997
021-008-FENCING,UNKNOWN,1000031150,FW 201819,1000031150-4X4-8 VINYL FENCE POST,269.0,5118.91
021-008-FENCING,UNKNOWN,1000031150,FW 201902,1000031150-4X4-8 VINYL FENCE POST,26.0,435.48999999999995
021-008-FENCING,UNKNOWN,1000031150,FW 202019,1000031150-4X4-8 VINYL FENCE POST,2.0,39.96
021-008-FENCING,UNKNOWN,1000031150,FW 202040,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 202037,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 201814,1000031150-4X4-8 VINYL FENCE POST,182.0,3462.44
021-008-FENCING,UNKNOWN,1000031150,FW 201838,1000031150-4X4-8 VINYL FENCE POST,161.0,2706.7799999999993
021-008-FENCING,UNKNOWN,1000031150,FW 201841,1000031150-4X4-8 VINYL FENCE POST,99.0,1795.82
021-008-FENCING,UNKNOWN,1000031150,FW 201829,1000031150-4X4-8 VINYL FENCE POST,109.0,2100.9300000000003
021-008-FENCING,UNKNOWN,1000031150,FW 201822,1000031150-4X4-8 VINYL FENCE POST,161.0,3053.0099999999998
021-008-FENCING,UNKNOWN,1000031150,FW 201947,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 201923,1000031150-4X4-8 VINYL FENCE POST,77.0,1199.1100000000001
021-008-FENCING,UNKNOWN,1000031150,FW 201845,1000031150-4X4-8 VINYL FENCE POST,34.0,373.7699999999999
021-008-FENCING,UNKNOWN,1000031150,FW 201808,1000031150-4X4-8 VINYL FENCE POST,37.0,706.5699999999999
021-008-FENCING,UNKNOWN,1000031150,FW 202033,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 201749,1000031150-4X4-8 VINYL FENCE POST,-9.0,-170.23
021-008-FENCING,UNKNOWN,1000031150,FW 201905,1000031150-4X4-8 VINYL FENCE POST,22.0,411.48
021-008-FENCING,UNKNOWN,1000031150,FW 201801,1000031150-4X4-8 VINYL FENCE POST,15.0,295.86
021-008-FENCING,UNKNOWN,1000031150,FW 202031,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 201924,1000031150-4X4-8 VINYL FENCE POST,20.0,264.46000000000004
021-008-FENCING,UNKNOWN,1000031150,FW 202007,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 201824,1000031150-4X4-8 VINYL FENCE POST,156.0,3091.0799999999995
021-008-FENCING,UNKNOWN,1000031150,FW 201933,1000031150-4X4-8 VINYL FENCE POST,-50.0,-389.79999999999995
021-008-FENCING,UNKNOWN,1000031150,FW 202010,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 201833,1000031150-4X4-8 VINYL FENCE POST,110.0,2033.16
021-008-FENCING,UNKNOWN,1000031150,FW 201936,1000031150-4X4-8 VINYL FENCE POST,-3.0,-59.94
021-008-FENCING,UNKNOWN,1000031150,FW 202036,1000031150-4X4-8 VINYL FENCE POST,3.0,53.94
021-008-FENCING,UNKNOWN,1000031150,FW 201852,1000031150-4X4-8 VINYL FENCE POST,29.0,448.98
021-008-FENCING,UNKNOWN,1000031150,FW 202029,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 201809,1000031150-4X4-8 VINYL FENCE POST,87.0,1691.8
021-008-FENCING,UNKNOWN,1000031150,FW 201940,1000031150-4X4-8 VINYL FENCE POST,-1.0,-9.32
021-008-FENCING,UNKNOWN,1000031150,FW 201816,1000031150-4X4-8 VINYL FENCE POST,267.0,5070.22
021-008-FENCING,UNKNOWN,1000031150,FW 201839,1000031150-4X4-8 VINYL FENCE POST,99.0,1646.9099999999996
021-008-FENCING,UNKNOWN,1000031150,FW 201944,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 201931,1000031150-4X4-8 VINYL FENCE POST,3.0,29.72
021-008-FENCING,UNKNOWN,1000031150,FW 201930,1000031150-4X4-8 VINYL FENCE POST,8.0,48.230000000000004
021-008-FENCING,UNKNOWN,1000031150,FW 201919,1000031150-4X4-8 VINYL FENCE POST,96.0,1795.3000000000002
021-008-FENCING,UNKNOWN,1000031150,FW 201836,1000031150-4X4-8 VINYL FENCE POST,151.0,2844.64
021-008-FENCING,UNKNOWN,1000031150,FW 201850,1000031150-4X4-8 VINYL FENCE POST,11.0,173.04
021-008-FENCING,UNKNOWN,1000031150,FW 201806,1000031150-4X4-8 VINYL FENCE POST,14.0,276.84000000000003
021-008-FENCING,UNKNOWN,1000031150,FW 201807,1000031150-4X4-8 VINYL FENCE POST,30.0,592.04
021-008-FENCING,UNKNOWN,1000031150,FW 202015,1000031150-4X4-8 VINYL FENCE POST,,
021-008-FENCING,UNKNOWN,1000031150,FW 202005,1000031150-4X4-8 VINYL FENCE POST,2.0,39.96
021-008-FENCING,116088,386668,FW 201813,"386668-4""X4"" NEW ENGLAND POST CAP",269.0,1296.3500000000004
021-008-FENCING,116088,386668,FW 201807,"386668-4""X4"" NEW ENGLAND POST CAP",81.0,401.7900000000002
021-008-FENCING,116088,386668,FW 201840,"386668-4""X4"" NEW ENGLAND POST CAP",102.0,477.68999999999994
021-008-FENCING,116088,386668,FW 202049,"386668-4""X4"" NEW ENGLAND POST CAP",218.0,1102.8800000000003
021-008-FENCING,116088,386668,FW 201938,"386668-4""X4"" NEW ENGLAND POST CAP",140.0,691.4700000000004
021-008-FENCING,116088,386668,FW 202041,"386668-4""X4"" NEW ENGLAND POST CAP",335.0,1672.0800000000008
021-008-FENCING,116088,386668,FW 202035,"386668-4""X4"" NEW ENGLAND POST CAP",220.0,1077.7900000000004
021-008-FENCING,116088,386668,FW 201945,"386668-4""X4"" NEW ENGLAND POST CAP",146.0,653.4700000000001
021-008-FENCING,116088,386668,FW 201816,"386668-4""X4"" NEW ENGLAND POST CAP",371.0,1805.2200000000007
021-008-FENCING,116088,386668,FW 201831,"386668-4""X4"" NEW ENGLAND POST CAP",162.0,780.2700000000002
021-008-FENCING,116088,386668,FW 201749,"386668-4""X4"" NEW ENGLAND POST CAP",16.0,69.1
021-008-FENCING,116088,386668,FW 201846,"386668-4""X4"" NEW ENGLAND POST CAP",24.0,90.14999999999999
021-008-FENCING,116088,386668,FW 201752,"386668-4""X4"" NEW ENGLAND POST CAP",11.0,54.67
021-008-FENCING,116088,386668,FW 201947,"386668-4""X4"" NEW ENGLAND POST CAP",29.0,131.79999999999998
021-008-FENCING,116088,386668,FW 202020,"386668-4""X4"" NEW ENGLAND POST CAP",879.0,4529.100000000001
021-008-FENCING,116088,386668,FW 201837,"386668-4""X4"" NEW ENGLAND POST CAP",185.0,834.7500000000002
021-008-FENCING,116088,386668,FW 202015,"386668-4""X4"" NEW ENGLAND POST CAP",928.0,4675.959999999994
021-008-FENCING,116088,386668,FW 202043,"386668-4""X4"" NEW ENGLAND POST CAP",186.0,910.49
021-008-FENCING,116088,386668,FW 201921,"386668-4""X4"" NEW ENGLAND POST CAP",382.0,1897.6600000000008
021-008-FENCING,116088,386668,FW 201926,"386668-4""X4"" NEW ENGLAND POST CAP",239.0,1133.5000000000005
021-008-FENCING,116088,386668,FW 201924,"386668-4""X4"" NEW ENGLAND POST CAP",311.0,1487.3800000000008
021-008-FENCING,116088,386668,FW 201812,"386668-4""X4"" NEW ENGLAND POST CAP",226.0,1061.2900000000004
021-008-FENCING,116088,386668,FW 201930,"386668-4""X4"" NEW ENGLAND POST CAP",251.0,1229.7100000000005
021-008-FENCING,116088,386668,FW 202022,"386668-4""X4"" NEW ENGLAND POST CAP",637.0,3109.740000000001
021-008-FENCING,116088,386668,FW 202017,"386668-4""X4"" NEW ENGLAND POST CAP",1109.0,5662.049999999996
021-008-FENCING,116088,386668,FW 201907,"386668-4""X4"" NEW ENGLAND POST CAP",286.0,1055.6400000000003
021-008-FENCING,116088,386668,FW 201916,"386668-4""X4"" NEW ENGLAND POST CAP",306.0,1498.5400000000009
021-008-FENCING,116088,386668,FW 201815,"386668-4""X4"" NEW ENGLAND POST CAP",323.0,1613.5900000000008
021-008-FENCING,116088,386668,FW 201853,"386668-4""X4"" NEW ENGLAND POST CAP",12.0,48.25
021-008-FENCING,116088,386668,FW 202102,"386668-4""X4"" NEW ENGLAND POST CAP",144.0,717.8300000000003
021-008-FENCING,116088,386668,FW 202018,"386668-4""X4"" NEW ENGLAND POST CAP",819.0,4290.040000000002
021-008-FENCING,116088,386668,FW 202012,"386668-4""X4"" NEW ENGLAND POST CAP",621.0,3195.600000000002
021-008-FENCING,116088,386668,FW 202006,"386668-4""X4"" NEW ENGLAND POST CAP",159.0,794.2100000000003
021-008-FENCING,116088,386668,FW 201835,"386668-4""X4"" NEW ENGLAND POST CAP",168.0,820.95
021-008-FENCING,116088,386668,FW 201802,"386668-4""X4"" NEW ENGLAND POST CAP",21.0,101.38999999999999
021-008-FENCING,116088,386668,FW 201803,"386668-4""X4"" NEW ENGLAND POST CAP",82.0,407.54000000000013
021-008-FENCING,116088,386668,FW 201808,"386668-4""X4"" NEW ENGLAND POST CAP",43.0,207.95999999999998
021-008-FENCING,116088,386668,FW 201918,"386668-4""X4"" NEW ENGLAND POST CAP",426.0,1939.760000000001
021-008-FENCING,116088,386668,FW 201928,"386668-4""X4"" NEW ENGLAND POST CAP",369.0,1795.280000000001
021-008-FENCING,116088,386668,FW 201814,"386668-4""X4"" NEW ENGLAND POST CAP",280.0,1336.7400000000005
021-008-FENCING,116088,386668,FW 202013,"386668-4""X4"" NEW ENGLAND POST CAP",764.0,3916.9100000000008
021-008-FENCING,116088,386668,FW 201923,"386668-4""X4"" NEW ENGLAND POST CAP",383.0,1877.3500000000006
021-008-FENCING,116088,386668,FW 201934,"386668-4""X4"" NEW ENGLAND POST CAP",384.0,1849.0000000000007
021-008-FENCING,116088,386668,FW 201933,"386668-4""X4"" NEW ENGLAND POST CAP",169.0,838.2400000000002
021-008-FENCING,116088,386668,FW 201906,"386668-4""X4"" NEW ENGLAND POST CAP",158.0,641.4100000000001
021-008-FENCING,116088,386668,FW 201836,"386668-4""X4"" NEW ENGLAND POST CAP",116.0,560.0100000000002
021-008-FENCING,116088,386668,FW 201827,"386668-4""X4"" NEW ENGLAND POST CAP",133.0,637.3800000000001
021-008-FENCING,116088,386668,FW 202101,"386668-4""X4"" NEW ENGLAND POST CAP",176.0,854.1100000000004
021-008-FENCING,116088,386668,FW 202039,"386668-4""X4"" NEW ENGLAND POST CAP",228.0,1156.7800000000004
021-008-FENCING,116088,386668,FW 201913,"386668-4""X4"" NEW ENGLAND POST CAP",286.0,1337.5700000000004
021-008-FENCING,116088,386668,FW 201940,"386668-4""X4"" NEW ENGLAND POST CAP",134.0,660.6600000000002
021-008-FENCING,116088,386668,FW 202010,"386668-4""X4"" NEW ENGLAND POST CAP",546.0,2697.4900000000007
021-008-FENCING,116088,386668,FW 201931,"386668-4""X4"" NEW ENGLAND POST CAP",311.0,1545.6000000000008
021-008-FENCING,116088,386668,FW 202037,"386668-4""X4"" NEW ENGLAND POST CAP",263.0,1305.5000000000002
021-008-FENCING,116088,386668,FW 202024,"386668-4""X4"" NEW ENGLAND POST CAP",617.0,2845.820000000001
021-008-FENCING,116088,386668,FW 202031,"386668-4""X4"" NEW ENGLAND POST CAP",615.0,3015.130000000002
021-008-FENCING,116088,386668,FW 201823,"386668-4""X4"" NEW ENGLAND POST CAP",196.0,976.4500000000004
021-008-FENCING,116088,386668,FW 201838,"386668-4""X4"" NEW ENGLAND POST CAP",161.0,763.7300000000001
021-008-FENCING,116088,386668,FW 201806,"386668-4""X4"" NEW ENGLAND POST CAP",16.0,74.01999999999997
021-008-FENCING,116088,386668,FW 202105,"386668-4""X4"" NEW ENGLAND POST CAP",175.0,862.7300000000005
021-008-FENCING,116088,386668,FW 202019,"386668-4""X4"" NEW ENGLAND POST CAP",771.0,4054.1899999999996
021-008-FENCING,116088,386668,FW 201848,"386668-4""X4"" NEW ENGLAND POST CAP",33.0,138.26999999999998
021-008-FENCING,116088,386668,FW 201922,"386668-4""X4"" NEW ENGLAND POST CAP",309.0,1533.530000000001
021-008-FENCING,116088,386668,FW 201817,"386668-4""X4"" NEW ENGLAND POST CAP",408.0,1829.5500000000015
021-008-FENCING,116088,386668,FW 202009,"386668-4""X4"" NEW ENGLAND POST CAP",318.0,1590.0700000000006
021-008-FENCING,116088,386668,FW 202033,"386668-4""X4"" NEW ENGLAND POST CAP",349.0,1738.3800000000008
021-008-FENCING,116088,386668,FW 201951,"386668-4""X4"" NEW ENGLAND POST CAP",86.0,428.08
021-008-FENCING,116088,386668,FW 201905,"386668-4""X4"" NEW ENGLAND POST CAP",140.0,444.11
021-008-FENCING,116088,386668,FW 201903,"386668-4""X4"" NEW ENGLAND POST CAP",38.0,185.64999999999998
021-008-FENCING,116088,386668,FW 201935,"386668-4""X4"" NEW ENGLAND POST CAP",291.0,1421.1600000000005
021-008-FENCING,116088,386668,FW 201944,"386668-4""X4"" NEW ENGLAND POST CAP",64.0,303.19999999999993
021-008-FENCING,116088,386668,FW 201912,"386668-4""X4"" NEW ENGLAND POST CAP",324.0,1545.7400000000005
021-008-FENCING,116088,386668,FW 201833,"386668-4""X4"" NEW ENGLAND POST CAP",125.0,554.0800000000002
021-008-FENCING,116088,386668,FW 201849,"386668-4""X4"" NEW ENGLAND POST CAP",23.0,90.89000000000001
021-008-FENCING,116088,386668,FW 202104,"386668-4""X4"" NEW ENGLAND POST CAP",152.0,756.6200000000001
021-008-FENCING,116088,386668,FW 202046,"386668-4""X4"" NEW ENGLAND POST CAP",309.0,1523.1800000000005
021-008-FENCING,116088,386668,FW 201914,"386668-4""X4"" NEW ENGLAND POST CAP",275.0,1342.0600000000004
021-008-FENCING,116088,386668,FW 201929,"386668-4""X4"" NEW ENGLAND POST CAP",284.0,1380.7900000000004
021-008-FENCING,116088,386668,FW 201941,"386668-4""X4"" NEW ENGLAND POST CAP",111.0,527.76
021-008-FENCING,116088,386668,FW 201829,"386668-4""X4"" NEW ENGLAND POST CAP",113.0,553.6700000000001
021-008-FENCING,116088,386668,FW 201932,"386668-4""X4"" NEW ENGLAND POST CAP",328.0,1602.000000000001
021-008-FENCING,116088,386668,FW 202014,"386668-4""X4"" NEW ENGLAND POST CAP",968.0,4939.62
021-008-FENCING,116088,386668,FW 202003,"386668-4""X4"" NEW ENGLAND POST CAP",67.0,334.26
021-008-FENCING,116088,386668,FW 201911,"386668-4""X4"" NEW ENGLAND POST CAP",396.0,1766.1100000000006
021-008-FENCING,116088,386668,FW 202023,"386668-4""X4"" NEW ENGLAND POST CAP",495.0,2336.610000000001
021-008-FENCING,116088,386668,FW 201937,"386668-4""X4"" NEW ENGLAND POST CAP",170.0,797.9000000000001
021-008-FENCING,116088,386668,FW 202045,"386668-4""X4"" NEW ENGLAND POST CAP",229.0,1099.5600000000002
021-008-FENCING,116088,386668,FW 202021,"386668-4""X4"" NEW ENGLAND POST CAP",815.0,4080.47
021-008-FENCING,116088,386668,FW 201908,"386668-4""X4"" NEW ENGLAND POST CAP",217.0,888.0700000000004
021-008-FENCING,116088,386668,FW 201811,"386668-4""X4"" NEW ENGLAND POST CAP",183.0,883.6500000000004
021-008-FENCING,116088,386668,FW 201750,"386668-4""X4"" NEW ENGLAND POST CAP",25.0,123.24999999999999
021-008-FENCING,116088,386668,FW 201841,"386668-4""X4"" NEW ENGLAND POST CAP",117.0,579.89
021-008-FENCING,116088,386668,FW 202030,"386668-4""X4"" NEW ENGLAND POST CAP",444.0,2161.160000000001
021-008-FENCING,116088,386668,FW 201948,"386668-4""X4"" NEW ENGLAND POST CAP",48.0,228.55999999999997
021-008-FENCING,116088,386668,FW 201821,"386668-4""X4"" NEW ENGLAND POST CAP",348.0,1790.820000000001
021-008-FENCING,116088,386668,FW 202029,"386668-4""X4"" NEW ENGLAND POST CAP",592.0,2880.6100000000006
021-008-FENCING,116088,386668,FW 201920,"386668-4""X4"" NEW ENGLAND POST CAP",380.0,1771.280000000001
021-008-FENCING,116088,386668,FW 202025,"386668-4""X4"" NEW ENGLAND POST CAP",247.0,1154.3100000000004
021-008-FENCING,116088,386668,FW 201943,"386668-4""X4"" NEW ENGLAND POST CAP",70.0,335.6500000000001
021-008-FENCING,116088,386668,FW 201830,"386668-4""X4"" NEW ENGLAND POST CAP",236.0,1171.6400000000003
021-008-FENCING,116088,386668,FW 201804,"386668-4""X4"" NEW ENGLAND POST CAP",-2.0,-11.430000000000017
021-008-FENCING,116088,386668,FW 201851,"386668-4""X4"" NEW ENGLAND POST CAP",11.0,40.6
021-008-FENCING,116088,386668,FW 201843,"386668-4""X4"" NEW ENGLAND POST CAP",37.0,208.92999999999998
021-008-FENCING,116088,386668,FW 201819,"386668-4""X4"" NEW ENGLAND POST CAP",290.0,1413.3400000000004
021-008-FENCING,116088,386668,FW 201828,"386668-4""X4"" NEW ENGLAND POST CAP",238.0,1163.4100000000005
021-008-FENCING,116088,386668,FW 201910,"386668-4""X4"" NEW ENGLAND POST CAP",482.0,1580.4100000000008
021-008-FENCING,116088,386668,FW 202042,"386668-4""X4"" NEW ENGLAND POST CAP",304.0,1447.6000000000004
021-008-FENCING,116088,386668,FW 201939,"386668-4""X4"" NEW ENGLAND POST CAP",162.0,791.5000000000003
021-008-FENCING,116088,386668,FW 201925,"386668-4""X4"" NEW ENGLAND POST CAP",359.0,1810.1600000000008
021-008-FENCING,116088,386668,FW 201904,"386668-4""X4"" NEW ENGLAND POST CAP",106.0,413.9
021-008-FENCING,116088,386668,FW 202040,"386668-4""X4"" NEW ENGLAND POST CAP",269.0,1319.5800000000004
021-008-FENCING,116088,386668,FW 201917,"386668-4""X4"" NEW ENGLAND POST CAP",419.0,2020.2900000000009
021-008-FENCING,116088,386668,FW 201826,"386668-4""X4"" NEW ENGLAND POST CAP",170.0,819.9400000000003
021-008-FENCING,116088,386668,FW 201801,"386668-4""X4"" NEW ENGLAND POST CAP",56.0,278.82
021-008-FENCING,116088,386668,FW 201810,"386668-4""X4"" NEW ENGLAND POST CAP",138.0,671.8600000000004
021-008-FENCING,116088,386668,FW 201805,"386668-4""X4"" NEW ENGLAND POST CAP",162.0,810.1400000000004
021-008-FENCING,116088,386668,FW 202103,"386668-4""X4"" NEW ENGLAND POST CAP",136.0,668.1700000000001
021-008-FENCING,116088,386668,FW 202016,"386668-4""X4"" NEW ENGLAND POST CAP",1133.0,5958.910000000003
021-008-FENCING,116088,386668,FW 202036,"386668-4""X4"" NEW ENGLAND POST CAP",382.0,2016.3000000000006
021-008-FENCING,116088,386668,FW 201942,"386668-4""X4"" NEW ENGLAND POST CAP",247.0,1223.7600000000002
021-008-FENCING,116088,386668,FW 201946,"386668-4""X4"" NEW ENGLAND POST CAP",67.0,330.56999999999994
021-008-FENCING,116088,386668,FW 201950,"386668-4""X4"" NEW ENGLAND POST CAP",51.0,198.90999999999997
021-008-FENCING,116088,386668,FW 201844,"386668-4""X4"" NEW ENGLAND POST CAP",69.0,339.9900000000001
021-008-FENCING,116088,386668,FW 201839,"386668-4""X4"" NEW ENGLAND POST CAP",90.0,403.5
021-008-FENCING,116088,386668,FW 201845,"386668-4""X4"" NEW ENGLAND POST CAP",51.0,237.46999999999997
021-008-FENCING,116088,386668,FW 202051,"386668-4""X4"" NEW ENGLAND POST CAP",156.0,760.8800000000002
021-008-FENCING,116088,386668,FW 202048,"386668-4""X4"" NEW ENGLAND POST CAP",126.0,612.56
021-008-FENCING,116088,386668,FW 202034,"386668-4""X4"" NEW ENGLAND POST CAP",482.0,2313.900000000001
021-008-FENCING,116088,386668,FW 202028,"386668-4""X4"" NEW ENGLAND POST CAP",431.0,2139.470000000001
021-008-FENCING,116088,386668,FW 202026,"386668-4""X4"" NEW ENGLAND POST CAP",275.0,1385.4700000000007
021-008-FENCING,116088,386668,FW 202005,"386668-4""X4"" NEW ENGLAND POST CAP",153.0,765.8200000000002
021-008-FENCING,116088,386668,FW 202004,"386668-4""X4"" NEW ENGLAND POST CAP",74.0,382.20000000000005
021-008-FENCING,116088,386668,FW 202002,"386668-4""X4"" NEW ENGLAND POST CAP",73.0,363.82000000000005
021-008-FENCING,116088,386668,FW 201825,"386668-4""X4"" NEW ENGLAND POST CAP",253.0,1246.0400000000004
021-008-FENCING,116088,386668,FW 201824,"386668-4""X4"" NEW ENGLAND POST CAP",217.0,1033.5900000000006
021-008-FENCING,116088,386668,FW 201809,"386668-4""X4"" NEW ENGLAND POST CAP",93.0,457.7500000000001
021-008-FENCING,116088,386668,FW 202050,"386668-4""X4"" NEW ENGLAND POST CAP",167.0,818.3100000000002
021-008-FENCING,116088,386668,FW 201818,"386668-4""X4"" NEW ENGLAND POST CAP",316.0,1490.5900000000008
021-008-FENCING,116088,386668,FW 202008,"386668-4""X4"" NEW ENGLAND POST CAP",132.0,667.96
021-008-FENCING,116088,386668,FW 201915,"386668-4""X4"" NEW ENGLAND POST CAP",414.0,2011.9100000000008
021-008-FENCING,116088,386668,FW 202038,"386668-4""X4"" NEW ENGLAND POST CAP",244.0,1209.4300000000005
021-008-FENCING,116088,386668,FW 201949,"386668-4""X4"" NEW ENGLAND POST CAP",99.0,416.1500000000001
021-008-FENCING,116088,386668,FW 201927,"386668-4""X4"" NEW ENGLAND POST CAP",325.0,1609.4700000000007
021-008-FENCING,116088,386668,FW 201936,"386668-4""X4"" NEW ENGLAND POST CAP",349.0,1750.1600000000005
021-008-FENCING,116088,386668,FW 202047,"386668-4""X4"" NEW ENGLAND POST CAP",98.0,485.67
021-008-FENCING,116088,386668,FW 202027,"386668-4""X4"" NEW ENGLAND POST CAP",390.0,1911.9600000000014
021-008-FENCING,116088,386668,FW 201902,"386668-4""X4"" NEW ENGLAND POST CAP",26.0,157.45999999999998
021-008-FENCING,116088,386668,FW 201850,"386668-4""X4"" NEW ENGLAND POST CAP",48.0,172.29
021-008-FENCING,116088,386668,FW 201820,"386668-4""X4"" NEW ENGLAND POST CAP",372.0,1720.2100000000007
021-008-FENCING,116088,386668,FW 201842,"386668-4""X4"" NEW ENGLAND POST CAP",22.0,119.29999999999998
021-008-FENCING,116088,386668,FW 201832,"386668-4""X4"" NEW ENGLAND POST CAP",128.0,624.8200000000002
021-008-FENCING,116088,386668,FW 201852,"386668-4""X4"" NEW ENGLAND POST CAP",9.0,44.36
021-008-FENCING,116088,386668,FW 202052,"386668-4""X4"" NEW ENGLAND POST CAP",140.0,685.1700000000001
021-008-FENCING,116088,386668,FW 201834,"386668-4""X4"" NEW ENGLAND POST CAP",202.0,981.2200000000003
021-008-FENCING,116088,386668,FW 202007,"386668-4""X4"" NEW ENGLAND POST CAP",216.0,1083.0900000000004
