C_SKU_Nbr,C_Short_Week,C_d_Store,C_d_Store_Nbr,C_sku1,C_Sales_Units,C_Str_OH_units_wkly,C_sales
1005559956,FW 202048,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202041,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,256.0,
1005559955,FW 202023,1524-BROOMFIELD,1524,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202044,1510-ACADEMY BLVD,1510,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,220.0,21.98
1005559955,FW 202023,1512-FT COLLINS,1512,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,262.0,43.96
1005559956,FW 202033,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,252.0,43.96
1005559956,FW 202102,1538-NE COLORADO SPRINGS,1538,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,183.0,
1005559955,FW 202030,1511-PUEBLO,1511,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202036,"1517-WESTMINSTER, CO",1517,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",9.0,222.0,184.63
1005559955,FW 202022,1521-LONGMONT,1521,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202051,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,246.0,
1005559955,FW 202049,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,230.0,
1005559956,FW 202050,1532-STAPLETON,1532,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,243.0,
1005559956,FW 202046,1544-N FT COLLINS,1544,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,179.0,
1005559955,FW 202045,"1517-WESTMINSTER, CO",1517,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,282.0,
1005559956,FW 202019,1532-STAPLETON,1532,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,0.0,
1005559955,FW 202025,1548-N THORNTON,1548,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202051,1528-SADDLEROCK,1528,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,207.0,
1005559956,FW 202032,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,263.0,
1005559956,FW 202031,1506-LOUISVILLE,1506,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,262.0,
1005559955,FW 202019,1510-ACADEMY BLVD,1510,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559955,FW 202036,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,263.0,21.98
1005559956,FW 202025,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,256.0,
1005559956,FW 202037,1538-NE COLORADO SPRINGS,1538,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",16.0,204.0,351.67999999999995
1005559955,FW 202030,1550-LAKEWOOD-NORTH,1550,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",5.0,256.0,109.9
1005559956,FW 202044,1540-HIGHLANDS RANCH,1540,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,245.0,6.59
1005559956,FW 202101,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,247.0,21.98
1005559955,FW 202022,1507-DENVER SW,1507,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202022,1516-PARKER,1516,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202033,1524-BROOMFIELD,1524,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",-5.0,214.0,-109.9
1005559955,FW 202035,1524-BROOMFIELD,1524,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",8.0,203.0,175.84
1005559955,FW 202025,1532-STAPLETON,1532,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,262.0,
1005559955,FW 202029,1551-NORTH AURORA,1551,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202101,1531-CASTLE ROCK,1531,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,243.0,
1005559955,FW 202034,1531-CASTLE ROCK,1531,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,258.0,
1005559955,FW 202052,1504-COLORADO SPRINGS,1504,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,233.0,
1005559955,FW 202101,1504-COLORADO SPRINGS,1504,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,252.0,
1005559955,FW 202035,1540-HIGHLANDS RANCH,1540,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,223.0,21.98
1005559956,FW 202034,1550-LAKEWOOD-NORTH,1550,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",4.0,260.0,87.92
1005559956,FW 202046,1548-N THORNTON,1548,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,149.0,
1005559955,FW 202036,1544-N FT COLLINS,1544,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,222.0,21.98
1005559955,FW 202028,1552-FIRESTONE,1552,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,251.0,
1005559956,FW 202052,"1547-BRIGHTON,CO",1547,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,205.0,
1005559956,FW 202034,1511-PUEBLO,1511,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202024,1515-GREELEY,1515,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202030,1518-SW COLORADO SPRINGS,1518,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202020,1544-N FT COLLINS,1544,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202030,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",5.0,254.0,109.9
1005559955,FW 202026,1510-ACADEMY BLVD,1510,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202101,1548-N THORNTON,1548,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,140.0,
1005559956,FW 202028,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",3.0,243.0,65.94
1005559956,FW 202025,1532-STAPLETON,1532,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,254.0,
1005559956,FW 202036,1552-FIRESTONE,1552,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202052,1552-FIRESTONE,1552,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202049,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,67.0,43.96
1005559955,FW 202038,1508-PARK MEADOWS,1508,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,259.0,
1005559956,FW 202039,1544-N FT COLLINS,1544,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",0.0,197.0,0.0
1005559955,FW 202048,1504-COLORADO SPRINGS,1504,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,238.0,
1005559956,FW 202049,1529-LOVELAND,1529,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,230.0,
1005559956,FW 202026,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202023,1529-LOVELAND,1529,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202021,1531-CASTLE ROCK,1531,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559956,FW 202101,1540-HIGHLANDS RANCH,1540,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",3.0,238.0,65.94
1005559955,FW 202035,1510-ACADEMY BLVD,1510,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,244.0,
1005559956,FW 202024,1510-ACADEMY BLVD,1510,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202026,"1547-BRIGHTON,CO",1547,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,238.0,
1005559955,FW 202101,1541-MONUMENT,1541,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,191.0,
1005559955,FW 202032,"1547-BRIGHTON,CO",1547,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,209.0,
1005559955,FW 202101,1546-BOULDER,1546,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,127.0,
1005559956,FW 202027,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,263.0,
1005559955,FW 202028,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202047,1529-LOVELAND,1529,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,193.0,
1005559955,FW 202048,1540-HIGHLANDS RANCH,1540,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,217.0,21.98
1005559956,FW 202046,1552-FIRESTONE,1552,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202024,1516-PARKER,1516,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202044,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",41.0,69.0,901.1800000000001
1005559955,FW 202029,1505-SANTA FE,1505,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",4.0,249.0,87.92
1005559955,FW 202033,1541-MONUMENT,1541,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,244.0,
1005559955,FW 202033,1551-NORTH AURORA,1551,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202030,1552-FIRESTONE,1552,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202046,1531-CASTLE ROCK,1531,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,246.0,
1005559955,FW 202034,1507-DENVER SW,1507,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,248.0,21.98
1005559955,FW 202024,"1517-WESTMINSTER, CO",1517,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202025,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202031,1503-THORNTON,1503,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,256.0,
1005559956,FW 202030,"1517-WESTMINSTER, CO",1517,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,239.0,
1005559955,FW 202048,1508-PARK MEADOWS,1508,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,244.0,
1005559955,FW 202026,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202045,1552-FIRESTONE,1552,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,249.0,
1005559955,FW 202045,1551-NORTH AURORA,1551,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202032,1503-THORNTON,1503,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",3.0,253.0,65.94
1005559955,FW 202044,1516-PARKER,1516,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,238.0,
1005559955,FW 202043,1518-SW COLORADO SPRINGS,1518,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202031,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,228.0,21.98
1005559956,FW 202052,1532-STAPLETON,1532,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,243.0,
1005559956,FW 202051,1550-LAKEWOOD-NORTH,1550,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,229.0,
1005559956,FW 202048,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,69.0,
1005559956,FW 202047,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202031,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,263.0,
1005559955,FW 202029,1520-BEAR VALLEY,1520,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202030,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202044,1538-NE COLORADO SPRINGS,1538,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,192.0,
1005559956,FW 202102,1519-LITTLETON,1519,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,260.0,
1005559955,FW 202031,1518-SW COLORADO SPRINGS,1518,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202021,1528-SADDLEROCK,1528,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202038,"1547-BRIGHTON,CO",1547,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,470.0,
1005559956,FW 202052,"1517-WESTMINSTER, CO",1517,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",8.0,185.0,175.84
1005559955,FW 202043,"1501-AURORA, CO",1501,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,223.0,
1005559955,FW 202037,1518-SW COLORADO SPRINGS,1518,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202021,1520-BEAR VALLEY,1520,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202039,1522-GOLDEN,1522,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,256.0,21.98
1005559956,FW 202051,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,67.0,
1005559955,FW 202042,1523-PIONEER HILLS,1523,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,475.0,21.98
1005559955,FW 202033,1531-CASTLE ROCK,1531,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,258.0,
1005559955,FW 202049,1503-THORNTON,1503,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,202.0,
1005559955,FW 202030,1504-COLORADO SPRINGS,1504,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202035,1506-LOUISVILLE,1506,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,247.0,
1005559956,FW 202026,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,248.0,43.96
1005559956,FW 202027,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,246.0,43.96
1005559956,FW 202036,1551-NORTH AURORA,1551,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,245.0,
1005559955,FW 202048,1538-NE COLORADO SPRINGS,1538,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,158.0,
1005559956,FW 202101,1510-ACADEMY BLVD,1510,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,266.0,
1005559955,FW 202021,1507-DENVER SW,1507,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559955,FW 202042,1516-PARKER,1516,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,238.0,
1005559955,FW 202019,1524-BROOMFIELD,1524,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559955,FW 202043,1531-CASTLE ROCK,1531,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,246.0,21.98
1005559955,FW 202019,1538-NE COLORADO SPRINGS,1538,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559956,FW 202023,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202022,"1547-BRIGHTON,CO",1547,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559955,FW 202050,1502-ARVADA,1502,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,133.0,
1005559955,FW 202050,1548-N THORNTON,1548,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,236.0,
1005559956,FW 202026,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",6.0,250.0,131.88
1005559955,FW 202034,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",4.0,253.0,87.92
1005559956,FW 202035,1550-LAKEWOOD-NORTH,1550,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,260.0,
1005559955,FW 202023,1552-FIRESTONE,1552,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,263.0,
1005559955,FW 202101,1544-N FT COLLINS,1544,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,218.0,
1005559956,FW 202046,1507-DENVER SW,1507,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",3.0,146.0,65.94
1005559956,FW 202020,1519-LITTLETON,1519,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202041,1532-STAPLETON,1532,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,245.0,
1005559955,FW 202050,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,230.0,
1005559955,FW 202047,1507-DENVER SW,1507,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,248.0,
1005559956,FW 202047,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,230.0,
1005559955,FW 202052,1535-EVERGREEN,1535,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,3.0,
1005559955,FW 202025,1549-JEFFERSON COUNTY,1549,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202026,1518-SW COLORADO SPRINGS,1518,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202046,1550-LAKEWOOD-NORTH,1550,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,251.0,
1005559956,FW 202019,1511-PUEBLO,1511,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,0.0,
1005559955,FW 202025,1522-GOLDEN,1522,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202037,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202034,1544-N FT COLLINS,1544,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,224.0,
1005559955,FW 202049,1518-SW COLORADO SPRINGS,1518,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,259.0,
1005559955,FW 202027,1516-PARKER,1516,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202046,"1547-BRIGHTON,CO",1547,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,205.0,
1005559956,FW 202034,"1547-BRIGHTON,CO",1547,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,256.0,
1005559955,FW 202051,1550-LAKEWOOD-NORTH,1550,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,224.0,
1005559955,FW 202052,1540-HIGHLANDS RANCH,1540,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,160.0,
1005559956,FW 202050,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,141.0,
1005559955,FW 202027,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202039,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,474.0,
1005559955,FW 202035,1549-JEFFERSON COUNTY,1549,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",12.0,250.0,263.75999999999993
1005559956,FW 202051,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,140.0,19.78
1005559955,FW 202039,1521-LONGMONT,1521,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202026,1524-BROOMFIELD,1524,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202033,1504-COLORADO SPRINGS,1504,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202048,1523-PIONEER HILLS,1523,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,475.0,
1005559956,FW 202102,1522-GOLDEN,1522,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,248.0,
1005559955,FW 202033,1509-GREENWOOD VILLAGE,1509,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,252.0,43.96
1005559955,FW 202046,1503-THORNTON,1503,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,202.0,65.94
1005559956,FW 202026,1512-FT COLLINS,1512,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,211.0,
1005559955,FW 202034,1521-LONGMONT,1521,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202022,1552-FIRESTONE,1552,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,263.0,21.98
1005559956,FW 202023,1552-FIRESTONE,1552,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202025,1520-BEAR VALLEY,1520,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202036,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202040,1528-SADDLEROCK,1528,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,213.0,21.98
1005559955,FW 202052,1524-BROOMFIELD,1524,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",7.0,133.0,153.85999999999999
1005559956,FW 202101,"1501-AURORA, CO",1501,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,320.0,
1005559956,FW 202050,1516-PARKER,1516,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,203.0,
1005559955,FW 202045,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,246.0,
1005559955,FW 202043,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,105.0,
1005559955,FW 202047,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,246.0,
1005559956,FW 202025,1507-DENVER SW,1507,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",5.0,249.0,109.9
1005559956,FW 202045,1510-ACADEMY BLVD,1510,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,266.0,
1005559955,FW 202032,"1517-WESTMINSTER, CO",1517,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",28.0,262.0,523.0400000000001
1005559955,FW 202041,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,260.0,
1005559955,FW 202038,1532-STAPLETON,1532,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,248.0,43.96
1005559955,FW 202043,1544-N FT COLLINS,1544,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",5.0,227.0,109.9
1005559955,FW 202034,1505-SANTA FE,1505,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",0.0,219.0,0.0
1005559955,FW 202023,1510-ACADEMY BLVD,1510,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202034,1510-ACADEMY BLVD,1510,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,244.0,
1005559956,FW 202034,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202019,1532-STAPLETON,1532,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559955,FW 202045,1550-LAKEWOOD-NORTH,1550,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,224.0,
1005559955,FW 202051,"1547-BRIGHTON,CO",1547,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,201.0,
1005559955,FW 202046,1511-PUEBLO,1511,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,255.0,
1005559956,FW 202041,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,240.0,
1005559956,FW 202045,1529-LOVELAND,1529,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,232.0,
1005559955,FW 202102,1548-N THORNTON,1548,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,247.0,
