C_SKU_Nbr,C_d_Market_Nbr,C_Sales_Units,C_sales
1001802071,0537,4354.0,34231.91999999999
1000004732,0537,4797.0,93525.42000000006
1000004843,0537,113.0,5055.790000000001
1001802065,0537,988.0,27807.039999999946
1001802085,0537,5469.0,102717.25000000004
1002854734,0537,415.0,1717.6400000000008
1001412558,0537,421.0,3499.2100000000014
1001802033,0537,1931.0,34091.22999999994
309524,0537,143.0,5410.979999999998
1001754077,0537,862.0,21515.91999999999
1000004801,0537,208.0,6581.189999999994
1002275152,0537,103.0,580.2200000000001
1000043811,0537,16.0,129.50000000000003
1001802029,0537,1920.0,28520.259999999947
1001802067,0537,1175.0,44516.40000000003
1000004865,0537,8739.0,12531.930000000002
1005011955,0537,65.0,1138.1299999999999
1000013847,0537,,
1001754013,0537,677.0,10487.2
1001753914,0537,3316.0,40280.40999999992
1000004891,0537,12.0,59.760000000000005
411310,0537,3536.0,34529.799999999996
777683,0537,111.0,995.85
1000043814,0537,18.0,1754.86
1000004803,0537,850.0,16369.920000000004
1000004889,0537,15.0,68.21000000000001
347391,0537,1764.0,15705.489999999998
1000049026,0537,,
1001349041,0537,,
1000032455,0537,71.0,1205.98
1002185336,0537,319.0,1369.5300000000009
302477,0537,1334.0,5202.469999999999
1000004809,0537,1143.0,36113.43999999995
1000032541,0537,16.0,2466.36
461443,0537,475.0,1974.0000000000023
346073,0537,1239.0,7823.700000000007
914649,0537,6458.0,22436.38000000008
301587,0537,92.0,488.03000000000003
1000004887,0537,279.0,6967.719999999994
1001753993,0537,432.0,4962.590000000002
1001311057,0537,533.0,603.7
1000000560,0537,87.0,6307.969999999999
1000004730,0537,2689.0,28618.200000000008
261023,0537,144.0,7568.769999999999
129163,0537,264.0,10085.559999999994
254576,0537,299.0,8148.830000000002
1001754119,0537,315.0,13446.64999999999
196088,0537,255.0,5603.789999999999
482167,0537,113.0,890.5700000000003
430792,0537,5554.0,4992.639999999999
1004183704,0537,870.0,1692.190000000001
461487,0537,309.0,1609.7599999999968
168768,0537,2434.0,18097.24
1002185329,0537,1133.0,2497.7900000000004
1001802063,0537,1308.0,24158.139999999916
1001754002,0537,1067.0,22487.320000000003
1002341955,0537,305.0,5050.26
155393,0537,463.0,2974.830000000002
1001753869,0537,4978.0,64019.20999999995
1002854861,0537,437.0,2451.8700000000003
1002339005,0537,403.0,5834.229999999994
1001802069,0537,9140.0,60624.49999999997
1000004798,0537,4871.0,60545.879999999874
385069,0537,111.0,739.93
1001754072,0537,576.0,13140.099999999988
1001818260,0537,1463.0,13709.209999999986
1000004728,0537,4213.0,34443.239999999954
1001802054,0537,1337.0,40332.539999999964
315110,0537,82.0,3174.79
1000052780,0537,52.0,1993.74
1001802083,0537,4385.0,48443.27999999991
249148,0537,141.0,9851.579999999998
1001802084,0537,5467.0,75620.96000000005
1000043070,0537,4.0,368.73
1000004826,0537,2272.0,10333.520000000024
1001754095,0537,439.0,9344.140000000003
563923,0537,10.0,39.09999999999998
149671,0537,202.0,3293.1799999999985
462296,0537,,
565963,0537,25.0,458.06000000000006
1000004813,0537,528.0,26947.819999999992
914584,0537,8573.0,19524.340000000007
1001309188,0537,23.0,306.76000000000005
295639,0537,41.0,189.01
1001802064,0537,902.0,20967.460000000032
435997,0537,17.0,118.66000000000001
1001802034,0537,1414.0,33984.759999999966
1004718897,0537,128.0,6003.4
1001753935,0537,3080.0,52135.0999999999
1004718703,0537,92.0,1290.71
1001754124,0537,1007.0,32201.13999999989
1000004838,0537,1416.0,13361.519999999993
1000004800,0537,2895.0,61678.15000000002
1001802076,0537,8287.0,75310.44999999994
560588,0537,16.0,1650.02
1000050539,0537,463.0,2731.719999999998
1001753827,0537,3936.0,34623.46999999998
275484,0537,20809.0,39627.949999999975
1001749849,0537,651.0,1373.6799999999994
1002854732,0537,167.0,785.5200000000001
386668,0537,31.0,150.07
1002302294,0537,399.0,3223.7400000000016
315412,0537,1235.0,2788.7399999999966
1002339002,0537,289.0,5375.180000000005
347268,0537,919.0,6999.27
1001860744,0537,127.0,1109.7800000000002
1001753998,0537,813.0,12074.549999999987
897671,0537,842.0,42348.320000000036
1000043731,0537,366.0,8470.92
256276,0537,16743.0,200493.80999999982
1002185331,0542,832.0,2633.080000000001
300969,0542,315.0,6078.059999999972
462662,0542,881.0,788.8600000000001
555450,0542,71.0,555.9300000000001
300853,0542,214.0,2919.7499999999927
254576,0542,104.0,3023.4
1003620667,0542,302.0,1370.0500000000004
1002185326,0542,1960.0,3096.7699999999995
1003933836,0542,16.0,295.42999999999995
1002185329,0542,656.0,1715.48
536763,0542,350.0,7405.6900000000005
1002302294,0542,385.0,3125.8500000000035
556262,0542,7409.0,7130.470000000002
1001682782,0542,303.0,2090.6299999999987
1000012648,0542,203.0,2703.1400000000017
743748,0542,17.0,412.7599999999999
174278,0542,324.0,7795.109999999997
1004091001,0542,28.0,1673.1700000000003
1001412558,0542,337.0,2860.890000000002
958719,0542,413.0,5583.1900000000105
300950,0542,362.0,3525.8999999999987
279388,0542,286.0,3907.639999999978
461448,0542,686.0,286.14000000000004
1002302295,0542,198.0,2885.150000000001
716672,0542,157.0,4623.9000000000015
300810,0542,379.0,2565.1700000000033
301587,0542,21.0,118.65
103078,0542,493.0,8757.69000000001
334943,0542,110.0,4103.930000000001
461487,0542,691.0,4407.979999999985
666366,0542,519.0,9513.279999999997
1001818260,0542,433.0,4259.580000000001
461443,0542,1062.0,5899.439999999988
1001682802,0542,99.0,1913.8300000000004
1002625925,0542,334.0,315.64
335025,0542,147.0,6110.450000000003
445789,0542,619.0,5052.0399999999645
1004671875,0542,37.0,621.4600000000002
461653,0542,734.0,376.7100000000004
926009,0542,55.0,588.35
156676,0542,151.0,978.5700000000005
334893,0542,357.0,7546.029999999985
476412,0542,647.0,8299.41999999999
1005447571,0542,213.0,3655.6599999999953
1001682835,0542,226.0,4412.820000000001
335140,0542,162.0,1754.520000000001
435997,0542,86.0,600.2800000000001
466257,0542,122.0,135.98000000000002
567776,0542,11.0,288.41999999999996
565963,0542,6.0,112.71
295639,0542,55.0,272.8500000000001
300829,0542,298.0,3986.780000000016
667099,0542,292.0,6278.3600000000015
103064,0542,401.0,4567.890000000007
716686,0542,80.0,520.3299999999999
351328,0542,98.0,2912.600000000001
1001283607,0542,92.0,365.0800000000002
1002928636,0542,266.0,9850.009999999995
555983,0542,660.0,11456.609999999937
354221,0542,492.0,3920.760000000006
112345,0542,299.0,6668.599999999985
556270,0542,404.0,5158.020000000003
1005129729,0542,118.0,3736.450000000001
323876,0542,6.0,184.92
460219,0542,713.0,2701.860000000006
1001749849,0542,2919.0,6250.779999999999
283346,0542,36.0,525.6800000000002
249148,0542,86.0,6812.400000000001
1001283617,0542,36.0,275.30999999999995
563923,0542,5.0,19.85
834001,0542,5.0,154.95
1003622431,0542,477.0,1413.3800000000028
1002185336,0542,488.0,2140.110000000003
1001101224,0542,533.0,5340.529999999999
1000040067,0542,221.0,2207.6599999999944
925877,0542,23.0,248.16999999999993
1005710701,0542,3.0,299.94
1005427985,0542,328.0,2135.8299999999967
335168,0542,131.0,1345.5399999999997
1005447639,0542,207.0,4005.119999999987
958751,0542,192.0,5330.340000000007
666957,0542,20.0,437.31
286503,0542,49.0,1893.2200000000003
914335,0542,58.0,171.06999999999996
298741,0542,462.0,1257.9800000000012
702145,0542,9.0,26.900000000000006
1003620564,0542,347.0,2403.0400000000013
1000032455,0542,27.0,527.88
1004718897,0542,21.0,1037.2
351359,0542,45.0,293.46
1001632258,0542,19.0,565.95
219743,0542,158.0,2435.6099999999974
1001215929,0542,213.0,6228.179999999992
619375,0542,740.0,3400.910000000019
824232,0542,363.0,1727.8000000000025
142085,0542,3622.0,1869.2999999999995
300918,0542,211.0,4954.140000000016
294895,0542,47.0,114.36
300888,0542,396.0,3144.359999999997
1001283615,0542,55.0,379.55000000000024
460788,0542,770.0,229.6799999999999
103095,0542,363.0,8316.269999999975
1001682789,0542,101.0,1189.240000000001
462633,0542,620.0,7034.409999999972
385069,0542,24.0,163.23999999999998
378739,0542,229.0,5058.309999999999
155713,0542,877.0,8616.189999999973
1004718833,0542,,
668857,0542,10.0,230.95999999999998
1000034643,0542,80.0,1209.5
1000045789,0542,115.0,9714.219999999998
466120,0542,378.0,2639.7600000000025
560588,0542,5.0,459.88
300896,0542,603.0,9374.380000000025
386668,0542,5.0,24.349999999999998
925778,0542,714.0,5052.200000000001
1002806942,0542,39.0,1200.23
726653,0542,247.0,3192.0800000000013
1002428372,0542,17.0,1566.4599999999998
1003620417,0542,623.0,3043.229999999998
1001101228,0542,188.0,2694.3700000000013
884831,0544,1109.0,3188.1000000000004
1001753993,0544,690.0,8928.84
778506,0544,40.0,664.4300000000001
430792,0544,5452.0,5543.640000000001
1001753827,0544,1817.0,15538.369999999995
169757,0544,7153.0,11926.230000000003
1002341955,0544,126.0,2228.300000000001
925778,0544,178.0,1318.9199999999983
351328,0544,14.0,354.07000000000005
1001753877,0544,3821.0,27807.999999999985
1004153305,0544,780.0,6706.539999999999
1004153302,0544,1281.0,8870.800000000001
156676,0544,62.0,434.09
834001,0544,16.0,268.44
1000043094,0544,9.0,97.47999999999999
1001753990,0544,1173.0,12866.890000000021
1002341976,0544,119.0,2903.9200000000005
103064,0544,51.0,577.5799999999999
536763,0544,144.0,3211.1100000000006
1000032455,0544,125.0,2523.31
445789,0544,188.0,1348.3700000000017
219743,0544,30.0,466.40000000000003
103078,0544,69.0,1224.1300000000006
1000013847,0544,74.0,3953.16
315110,0544,267.0,11169.090000000002
1004153301,0544,610.0,3756.9300000000007
300888,0544,161.0,1195.7699999999982
260430,0544,73.0,1803.87
1001754827,0544,2464.0,21889.83000000001
1004153318,0544,946.0,9859.149999999996
1001753849,0544,5252.0,24554.55000000001
1000012648,0544,59.0,810.84
1004183704,0544,171.0,335.18000000000006
1001754095,0544,285.0,4501.159999999998
958719,0544,16.0,216.62000000000006
1000043070,0544,17.0,1660.77
107913,0544,26.0,315.3
1001771167,0544,298.0,11842.819999999985
256472,0544,15.0,164.7
917371,0544,7.0,20.27
777683,0544,70.0,612.44
743748,0544,21.0,257.88
300829,0544,63.0,729.3999999999997
1004153327,0544,824.0,12924.719999999992
279388,0544,77.0,935.3000000000002
1001753748,0544,1889.0,12455.320000000005
1001771158,0544,219.0,6384.899999999982
1001753935,0544,788.0,12403.589999999987
619375,0544,189.0,770.630000000001
112345,0544,28.0,578.0800000000003
1001754002,0544,623.0,13082.690000000008
1002275152,0544,77.0,411.85999999999996
1001754825,0544,1396.0,10190.19999999999
1005011955,0544,25.0,444.24999999999994
300969,0544,123.0,2239.3100000000036
440659,0544,3048.0,3019.3099999999995
1001753967,0544,813.0,6802.689999999991
1002185326,0544,397.0,674.37
1002185329,0544,217.0,530.2199999999999
300950,0544,86.0,759.5900000000004
260931,0544,191.0,8262.610000000002
1001754110,0544,94.0,1843.010000000001
300896,0544,138.0,1789.5800000000008
1001753743,0544,3501.0,19123.310000000005
958751,0544,8.0,182.79
440572,0544,58.0,1537.65
1001724066,0544,4.0,23.08
260691,0544,285.0,8057.859999999999
1002341934,0544,148.0,2079.3500000000004
1001754091,0544,308.0,8289.08999999999
1002275158,0544,83.0,442.72999999999996
1001754829,0544,1573.0,16372.02
440542,0544,171.0,2877.279999999997
1002185331,0544,103.0,353.15000000000003
430400,0544,7042.0,7134.559999999998
1001753958,0544,701.0,4283.6699999999955
1002275150,0544,188.0,690.9599999999998
1001784156,0544,187.0,753.7
411310,0544,1048.0,10076.269999999997
1001308546,0544,33.0,581.2199999999999
256276,0544,3244.0,35366.73000000002
1001753869,0544,573.0,6085.499999999999
440539,0544,114.0,1108.95
1001753960,0544,2396.0,13354.709999999981
1002275171,0544,316.0,986.5499999999995
1001754072,0544,346.0,5898.7799999999925
196088,0544,140.0,2856.8500000000004
261023,0544,22.0,810.04
1001311054,0544,810.0,768.9200000000003
1000000560,0544,34.0,2228.74
1002339010,0544,105.0,2863.2700000000013
351359,0544,13.0,103.74000000000001
1001754821,0544,2365.0,14000.650000000003
259270,0544,178.0,2854.770000000001
1001753998,0544,858.0,13456.379999999986
129163,0544,156.0,5557.940000000002
441895,0544,71.0,2109.1100000000006
1001754077,0544,525.0,11603.070000000002
1005129729,0544,59.0,1884.6599999999996
1000032541,0544,22.0,242.66000000000003
1001754119,0544,114.0,3450.84
1001753906,0544,1675.0,15724.420000000006
1001754117,0544,154.0,3961.0100000000016
1004718897,0544,33.0,1608.92
1001754013,0544,515.0,7290.539999999998
1002625925,0544,115.0,110.58000000000001
258132,0544,609.0,11661.17999999999
1002185336,0544,82.0,319.4500000000001
258552,0544,166.0,4494.87
354221,0544,129.0,999.5599999999991
695503,0544,176.0,7542.160000000003
302477,0544,586.0,2024.4300000000014
129430,0544,5988.0,23044.309999999972
155713,0544,149.0,1394.3200000000018
1001753944,0544,1734.0,7123.860000000015
300918,0544,51.0,1071.9700000000003
726653,0544,63.0,901.4699999999998
1001753914,0544,1863.0,20553.140000000003
315412,0544,1071.0,2218.5599999999995
103095,0544,70.0,1501.2900000000002
257974,0544,876.0,13519.439999999986
1002634909,0548,559.0,11662.439999999988
1002185326,0548,1082.0,1764.6199999999997
482167,0548,100.0,794.8000000000001
393339,0548,75.0,339.99999999999994
1004718897,0548,225.0,12609.419999999995
1001215929,0548,55.0,1626.9400000000003
1003236487,0548,129.0,2554.87
1000032541,0548,158.0,77.6
1003227377,0548,1926.0,5636.790000000001
1000012648,0548,216.0,3002.930000000003
1002185329,0548,558.0,1324.4099999999996
300918,0548,378.0,8250.619999999992
460788,0548,66.0,20.459999999999997
394327,0548,55.0,324.0999999999999
1001309191,0548,75.0,929.2099999999999
460219,0548,561.0,2180.3800000000006
1002854867,0548,223.0,1219.7
917371,0548,19.0,56.019999999999996
445789,0548,556.0,4653.169999999994
362804,0548,1825.0,24982.210000000014
1002955260,0548,261.0,22263.989999999983
300888,0548,510.0,3767.9800000000014
384070,0548,442.0,12285.270000000004
383683,0548,640.0,11453.069999999996
1002634918,0548,488.0,13171.24999999999
391770,0548,4513.0,7901.569999999996
394129,0548,35.0,425.95000000000005
279388,0548,262.0,3461.89000000002
1001802269,0548,2759.0,54806.16000000001
219743,0548,246.0,3777.7699999999886
914649,0548,5049.0,20563.240000000005
925877,0548,34.0,353.91000000000014
718409,0548,136.0,1280.3899999999999
1001387070,0548,1346.0,13981.270000000015
1001283607,0548,56.0,216.72000000000006
925778,0548,614.0,4287.190000000001
363719,0548,1318.0,28036.030000000006
926009,0548,64.0,687.3199999999996
462633,0548,438.0,6964.589999999992
1001802274,0548,2278.0,30644.58999999997
362761,0548,1283.0,14293.419999999995
719458,0548,23.0,581.0400000000001
1001802385,0548,1731.0,8930.549999999996
743748,0548,76.0,1135.5599999999993
368253,0548,285.0,6555.930000000003
1000027606,0548,,
1001387068,0548,932.0,6707.140000000002
1002806943,0548,30.0,557.3999999999999
393752,0548,30.0,158.14
1001802280,0548,1580.0,26448.469999999914
103064,0548,431.0,4909.050000000012
619375,0548,558.0,2205.710000000011
142085,0548,1135.0,584.2500000000001
951221,0548,386.0,12858.209999999995
1000013847,0548,96.0,2500.7299999999996
103095,0548,329.0,7572.099999999974
488740,0548,1544.0,28536.84000000001
1001802203,0548,14958.0,107553.99999999996
1002806940,0548,25.0,578.21
300810,0548,158.0,965.1
1001802217,0548,4093.0,35100.26000000001
384090,0548,775.0,3781.029999999997
834001,0548,51.0,883.5299999999999
383001,0548,1230.0,26657.72000000001
856222,0548,17.0,48.85999999999999
1001350334,0548,368.0,6173.699999999999
1003227297,0548,117.0,5334.740000000002
1000013966,0548,4.0,225.01
1002806938,0548,27.0,1099.67
1002625925,0548,441.0,419.98999999999995
1002806939,0548,64.0,990.7200000000004
1001802324,0548,1105.0,31243.460000000014
1002806941,0548,14.0,504.0
1001802307,0548,966.0,27104.749999999985
1001802243,0548,7255.0,70795.50000000006
1002806937,0548,58.0,596.2399999999994
1002854863,0548,527.0,2342.5199999999995
461653,0548,109.0,58.64000000000001
1003236379,0548,116.0,1265.0400000000002
590203,0548,15.0,168.28
1001754130,0548,709.0,30099.009999999933
1002854866,0548,790.0,2554.9699999999984
1002185331,0548,573.0,1891.100000000001
461443,0548,902.0,5001.790000000018
1003227380,0548,4118.0,8133.310000000003
1001802226,0548,2399.0,25908.739999999994
958719,0548,108.0,1390.4000000000012
1001308719,0548,100.0,1845.8300000000006
1002185336,0548,367.0,1852.8799999999983
461448,0548,45.0,18.900000000000002
103078,0548,423.0,7293.169999999977
1001802237,0548,1720.0,25547.700000000023
1000040067,0548,122.0,1191.8099999999981
354221,0548,370.0,2925.830000000004
382493,0548,7216.0,94174.68000000007
466257,0548,11.0,12.32
155713,0548,404.0,3630.3000000000097
300829,0548,410.0,4949.530000000004
461487,0548,749.0,5166.910000000011
1001802363,0548,973.0,33160.56999999993
1000044970,0548,266.0,15472.929999999998
1001802369,0548,441.0,20980.569999999952
466120,0548,340.0,2428.0399999999995
1004183704,0548,498.0,983.0499999999992
958751,0548,82.0,2232.9799999999996
300969,0548,471.0,8468.149999999976
1003227176,0548,229.0,2327.550000000003
462662,0548,165.0,202.62
1000004922,0548,407.0,8485.429999999986
1005011955,0548,57.0,1002.9699999999998
555983,0548,255.0,4353.02
389764,0548,5500.0,9778.829999999998
914584,0548,3961.0,10495.21999999997
388639,0548,189.0,8919.619999999999
1001802252,0548,4390.0,54331.83999999993
1002806942,0548,3.0,92.64
112345,0548,251.0,5742.069999999987
1001749849,0548,2180.0,4761.97
914335,0548,50.0,147.89999999999998
1001802292,0548,1381.0,27947.929999999986
300896,0548,707.0,10013.090000000024
1000013893,0548,,
1000045788,0548,38.0,3421.3100000000004
362706,0548,2261.0,20349.509999999977
300950,0548,347.0,3172.0200000000013
721324,0548,36.0,746.96
1001802338,0548,291.0,10691.949999999997
435997,0548,32.0,223.36
1001754124,0548,552.0,19666.689999999962
1001802262,0548,4511.0,70532.18999999993
1003227289,0548,30.0,890.4
1004718833,0548,21.0,397.03
1002634840,0548,641.0,10684.36999999998
378739,0548,155.0,3394.1599999999985
1000032455,0548,293.0,9491.07
1002854865,0548,432.0,2642.499999999998
1000043811,0548,9.0,134.82000000000002
1001802316,0548,923.0,16477.479999999985
1004718897,0551,19.0,1388.55
925877,0551,17.0,169.83
1000012648,0551,65.0,908.7000000000004
1000004798,0551,1861.0,27430.63999999997
300896,0551,356.0,4551.329999999996
294895,0551,87.0,208.91999999999996
567776,0551,29.0,579.13
461487,0551,150.0,836.9000000000001
1002339002,0551,88.0,1619.8399999999995
1001632258,0551,33.0,981.79
1000004730,0551,634.0,8732.460000000003
958751,0551,63.0,1731.8700000000003
1001860744,0551,89.0,791.6700000000001
1002549350,0551,,
555983,0551,55.0,1104.9000000000005
1001360403,0551,537.0,5984.769999999997
286503,0551,31.0,1208.07
1001802083,0551,851.0,11534.049999999996
1000004865,0551,1431.0,2278.7799999999997
1000013847,0551,298.0,7077.81
1000004852,0551,107.0,1891.2400000000002
385069,0551,23.0,160.31
1002854737,0551,83.0,527.5200000000001
1005011955,0551,18.0,319.86
1000004732,0551,601.0,12502.919999999998
1000004887,0551,40.0,1095.2000000000003
1001802063,0551,302.0,6466.900000000002
169757,0551,14388.0,24461.100000000006
1002185326,0551,319.0,491.79999999999984
155713,0551,104.0,954.8000000000005
460219,0551,142.0,534.4200000000001
1000004860,0551,1801.0,3054.7999999999997
1001101228,0551,58.0,868.84
1000004728,0551,863.0,8169.16
300888,0551,216.0,1416.479999999999
156797,0551,22.0,184.36
300918,0551,142.0,3066.16
1001283617,0551,25.0,164.25
834001,0551,10.0,187.8
1002339005,0551,172.0,2459.1200000000013
149671,0551,142.0,2328.230000000001
1000005963,0551,346.0,5005.12
249148,0551,129.0,10011.769999999999
1005447571,0551,34.0,577.6200000000001
1005129729,0551,56.0,2029.2000000000005
346073,0551,1055.0,7391.52
300969,0551,177.0,2826.0300000000016
461902,0551,251.0,2251.540000000001
1002625925,0551,192.0,186.23999999999998
300950,0551,119.0,963.4300000000004
275484,0551,9127.0,19135.239999999994
1000006313,0551,105.0,3965.09
354221,0551,180.0,1492.6399999999987
925778,0551,377.0,2364.670000000002
112345,0551,63.0,1388.7199999999998
1001860786,0551,12.0,179.76000000000002
1001754130,0551,199.0,8799.149999999998
1002854744,0551,292.0,987.7100000000004
1002339009,0551,156.0,3562.840000000001
1000004731,0551,660.0,10115.529999999995
1000045651,0551,,
1000004800,0551,261.0,6528.74
1000004834,0551,529.0,3697.5800000000027
1001802072,0551,710.0,7742.170000000001
1001283615,0551,37.0,185.0
1001754124,0551,216.0,8177.909999999993
1001309188,0551,18.0,244.64000000000004
482167,0551,39.0,311.22
301587,0551,37.0,175.69000000000003
456583,0551,14.0,355.72
560588,0551,9.0,981.0
103078,0551,158.0,2736.42
347391,0551,1131.0,12501.650000000003
1001802039,0551,300.0,7419.34
1002854861,0551,128.0,773.0400000000003
1000005962,0551,322.0,3021.57
1002185329,0551,256.0,569.3299999999998
1000040067,0551,74.0,651.2200000000006
1004183704,0551,203.0,401.94
1000004830,0551,290.0,2149.64
1001802071,0551,878.0,7934.299999999996
914335,0551,23.0,68.31
1000006317,0551,85.0,5617.12
149521,0551,133.0,1609.440000000001
1005427985,0551,58.0,291.43999999999994
279388,0551,135.0,1616.3299999999992
1001412558,0551,566.0,4811.510000000001
1002854734,0551,173.0,795.9499999999999
298741,0551,149.0,289.12000000000006
1001101224,0551,377.0,3737.570000000001
1001802034,0551,382.0,10857.53
394327,0551,15.0,89.70000000000002
1000004824,0551,1069.0,4894.080000000004
619375,0551,304.0,1206.8800000000024
1001802085,0551,1151.0,26657.699999999997
283346,0551,36.0,523.7800000000002
300810,0551,256.0,1196.0000000000014
926009,0551,31.0,334.49000000000007
726653,0551,87.0,1278.9000000000005
1001215929,0551,112.0,2727.960000000002
1001802074,0551,706.0,11513.499999999998
1000004889,0551,8.0,39.84
1001802054,0551,198.0,7740.41
1001802033,0551,380.0,8049.6900000000005
1001802026,0551,417.0,6348.390000000002
361419,0551,55.0,1004.8499999999998
497649,0551,8.0,253.04
347469,0551,361.0,5077.0
461443,0551,166.0,874.8199999999998
743748,0551,19.0,287.33
1001308713,0551,33.0,602.1899999999999
1002185336,0551,150.0,602.95
156676,0551,54.0,428.75999999999993
1001802076,0551,1638.0,17856.950000000004
1001802069,0551,2939.0,21612.159999999993
1001802064,0551,153.0,3988.390000000001
1001283607,0551,54.0,181.98000000000008
323876,0551,30.0,929.4599999999998
103064,0551,162.0,1816.4100000000014
1001802044,0551,358.0,10205.209999999997
958719,0551,98.0,1343.5800000000008
1001749849,0551,424.0,915.0200000000002
254576,0551,96.0,2823.7
300829,0551,85.0,867.05
466120,0551,90.0,739.8000000000005
1005447639,0551,60.0,1113.6800000000003
1001802067,0551,86.0,3821.139999999999
347268,0551,281.0,2054.4500000000003
300853,0551,153.0,1431.0300000000007
218458,0551,2408.0,12796.389999999998
1000004891,0551,8.0,39.84
1000004838,0551,320.0,3357.7400000000002
1000006309,0551,140.0,3329.92
1001802029,0551,616.0,10303.44
351359,0551,24.0,183.6
351328,0551,37.0,1051.9700000000003
1001729059,0551,86.0,858.2800000000002
565963,0551,15.0,284.54999999999995
1000004826,0551,742.0,3655.9500000000035
1000004799,0551,709.0,16342.879999999996
917371,0551,8.0,25.36
1000032541,0551,,
1001802065,0551,89.0,3066.7500000000005
563923,0551,4.0,15.88
1001802038,0551,238.0,4389.759999999999
386668,0551,14.0,68.14
1002185331,0551,200.0,614.0500000000003
129430,0551,1312.0,5868.589999999999
219743,0551,115.0,1865.9100000000005
914584,0551,1033.0,2656.95
256276,0551,1612.0,22041.769999999986
1000004881,0551,61.0,1012.1599999999997
1001311057,0551,51.0,55.56000000000001
445789,0551,209.0,1508.9100000000012
536763,0551,87.0,2159.79
1001802084,0551,932.0,15957.510000000002
1000004870,0551,67.0,646.9599999999999
1000032455,0551,262.0,6301.82
295639,0551,2.0,8.96
1000004843,0551,44.0,1984.1200000000003
1000004821,0551,577.0,1437.89
1004091001,0551,23.0,1379.3100000000002
103095,0551,60.0,1383.6500000000003
914335,0559,0.0,0.0
480834,0559,1192.0,47464.67000000023
405274,0559,1507.0,47783.41999999997
1002185331,0559,375.0,1852.51
144681,0559,1745.2999999999997,5378.549999999998
1001753993,0559,904.0,20153.010000000006
419109,0559,1016.0,16037.859999999993
1002341976,0559,89.0,2584.5400000000004
260691,0559,251.0,11155.809999999987
1004018258,0559,39.0,2257.48
427607,0559,199.0,7738.4299999999985
1004162128,0559,212.0,9449.839999999998
1001754013,0559,816.0,18829.04
1001754002,0559,573.0,19444.369999999977
1001753990,0559,1179.0,20790.13999999998
458554,0559,133.0,4500.12
583969,0559,5968.0,57072.80999999997
168746,0559,2481.0,49759.61
481861,0559,5163.0,22153.360000000004
129163,0559,340.0,18907.42999999997
914770,0559,607.0,7755.449999999999
155395,0559,4168.0,25096.859999999942
914789,0559,208.0,3156.080000000002
124884,0559,2893.0,45871.270000000004
124380,0559,7313.0,83746.03999999994
482177,0559,616.0,39028.650000000016
914797,0559,181.0,2906.979999999998
467629,0559,1060.5700000000002,5309.93
1004740503,0559,1068.91,2967.0400000000013
914835,0559,486.0,8326.91000000002
374549,0559,655.0,27259.73999999997
1003915860,0559,184.0,8032.600000000001
258552,0559,30.0,1209.0
786334,0559,921.0,45895.580000000155
1003620724,0559,250.0,1439.0399999999997
258132,0559,666.0,18483.549999999996
467551,0559,838.0,1553.4700000000003
1004742812,0559,777.74,5654.380000000005
235579,0559,2423.0,18160.800000000057
155399,0559,1496.0,18895.39000000001
430400,0559,1460.0,4318.510000000003
1000045285,0559,529.0,43122.880000000005
481869,0559,6144.0,18104.140000000036
1001754077,0559,561.0,19757.340000000004
169757,0559,5365.0,14692.630000000017
505294,0559,1604.0,10328.250000000015
1002855788,0559,412.0,1751.969999999998
1005129729,0559,271.0,12337.119999999986
833096,0559,386.0,5317.770000000005
454524,0559,720.0,22545.569999999996
212820,0559,33.0,414.7900000000001
168335,0559,5400.0,64152.24999999995
376213,0559,493.0,34504.10000000001
467646,0559,1508.4,13234.309999999998
430792,0559,2041.0,4819.059999999998
440542,0559,267.0,5598.019999999993
1001749849,0559,627.0,1298.8800000000003
726540,0559,48.0,5174.380000000001
209880,0559,63.0,1664.4
273144,0559,667.0,30111.290000000026
1004742809,0559,481.28000000000003,3251.89
1004740447,0559,2715.05,6579.660000000007
1002341955,0559,161.0,3982.4600000000014
1002185326,0559,536.0,1432.6499999999996
530834,0559,327.0,12532.769999999993
1002185336,0559,158.0,930.6200000000003
1003915857,0559,213.0,7239.969999999999
125597,0559,1778.0,43087.92999999995
215317,0559,314.0,2745.8700000000044
425142,0559,105.0,1641.1800000000023
129430,0559,600.0,5446.269999999999
440626,0559,1404.0,7036.460000000002
273208,0559,2537.0,144832.81000000035
209759,0559,952.0,16642.719999999965
787942,0559,335.0,3510.8699999999885
1003620742,0559,207.0,1571.719999999999
777683,0559,90.0,1078.3799999999997
1002370027,0559,966.0,18651.430000000008
914851,0559,207.0,4311.4000000000015
1001753998,0559,562.0,15074.789999999975
209961,0559,186.0,4642.959999999999
1005011955,0559,10.0,178.75000000000003
1000333790,0559,141.0,6556.839999999994
1004018247,0559,64.0,3715.7200000000003
1000993368,0559,593.0,18738.389999999974
1001754095,0559,402.0,10572.589999999997
202815,0559,6680.0,249949.63000000032
155400,0559,2319.0,20027.87999999998
1000012648,0559,10.0,130.8
458538,0559,259.0,6792.270000000005
439588,0559,2677.0,6540.880000000001
918999,0559,7787.0,76356.03000000004
1001790459,0559,413.0,17756.459999999985
461487,0559,163.0,1006.5299999999994
525423,0559,5395.0,91087.98000000004
1002991354,0559,2226.0,53427.809999999976
914738,0559,544.0,6329.489999999994
