SKU_Nbr,Market_Nbr,Sales_Units,Sales_Dollars
824670,0570,6710,19245.03999999999
1002185329,0570,594,1379.8699999999981
456583,0570,73,1779.34
1001787260,0570,2628,36875.589999999916
1001753998,0570,2972,52248.649999999921
777683,0570,231,2122.4600000000019
1000000560,0570,168,12306.059999999996
315412,0570,4803,9923.2400000000234
461448,0570,4,1.32
378739,0570,78,1663.97
1001787118,0570,1479,30177.469999999925
1002341976,0570,597,13588.739999999978
1005129729,0570,364,12074.160000000016
315110,0570,202,8005.9999999999973
156676,0570,234,1872.51
1004183704,0570,755,1469.6499999999999
1002625925,0570,686,660.94999999999959
1001754130,0570,1110,42176.030000000079
169757,0570,127487,211506.55000000045
1000043070,0570,32,3091.36
1002922383,0570,420,11640.30999999999
1002854732,0570,635,3106.8400000000024
1002855788,0570,1260,3962.0699999999997
460219,0570,225,796.79999999999939
778459,0570,37,866.71
260931,0570,480,21444.07
1000032541,0570,1610,4315.5599999999995
260430,0570,573,15544.57000000002
1001787266,0570,396,15650.679999999993
351328,0570,164,4726.5199999999968
1000043094,0570,121,1479.9000000000003
1002341934,0570,993,13929.37999999999
1001753935,0570,3386,55117.839999999953
258132,0570,2451,48780.2799999999
309524,0570,619,23275.520000000019
1001753748,0570,10241,74088.090000000026
430269,0570,251,3910.3700000000031
430400,0570,36808,37803.889999999919
1001787264,0570,1082,26844.700000000026
1001787116,0570,1812,44973.139999999948
256276,0570,23808,271465.01999999996
167894,0570,5814,59189.449999999983
128619,0570,379,13654.159999999991
1003131893,0570,18,247.45000000000005
196088,0570,839,17733.609999999997
129093,0570,19558,130452.88000000005
1001787262,0570,1861,38500.479999999952
460788,0570,47,12.219999999999999
361419,0570,391,5957.03000000001
149671,0570,1248,20345.060000000009
1002185326,0570,1096,1668.6400000000015
1002275152,0570,365,1929.979999999998
218458,0570,28357,134893.69
1001753993,0570,3557,49672.230000000025
128813,0570,11913,127516.88999999998
1001753869,0570,3900,51561.260000000024
159091,0570,3760,60883.499999999884
1000032455,0570,184,4447.84
1001787117,0570,1193,37028.969999999987
1005011955,0570,190,3294.4199999999987
1001753827,0570,7065,65233.229999999938
914335,0570,167,494.8
462296,0570,3,1.92
430792,0570,27165,24908.690000000006
917371,0570,38,119.18999999999998
435997,0570,42,287.58
1001787119,0570,662,20371.710000000006
1002275150,0570,886,3529.1099999999988
261023,0570,211,11553.76
128966,0570,9603,130493.81999999995
351359,0570,40,319.20000000000005
129430,0570,11951,50322.4799999999
433183,0570,1118,2661.67
461487,0570,360,1997.9199999999992
257974,0570,4976,82111.890000000014
260691,0570,1458,43037.310000000005
1000013847,0570,4,355.96
1001753990,0570,5729,65026.869999999908
1002341955,0570,768,13481.799999999996
256472,0570,64,700.5200000000001
128692,0570,9242,79702.6399999999
1001753914,0570,5629,70702.779999999941
1001754124,0570,849,27849.709999999981
461443,0570,330,1427.4200000000008
1001753743,0570,28411,176621.7100000002
1000012648,0570,432,5926.1499999999969
1004718897,0570,40,953.79000000000008
461902,0570,357,3007.1200000000003
897671,0570,2162,100811.98999999995
430297,0570,84,1907.5299999999997
258552,0570,906,24753.909999999993
259270,0570,929,15868.92000000002
129163,0570,731,28850.359999999964
411310,0570,1591,15560.769999999995
1002185331,0570,741,2215.7599999999989
1001754002,0570,2268,52237.280000000028
149521,0570,590,5906.2800000000134
778506,0570,141,2288.2000000000007
302477,0570,4591,17618.109999999997
1001753906,0570,8046,81167.249999999971
1001724066,0570,25,144.25
1002185336,0570,332,1398.4299999999998
1001753877,0570,13321,106844.41999999984
168793,0570,4958,54832.249999999993
1000032455,0572,60,730.40000000000009
1005447639,0572,130,2119.9800000000005
300896,0572,918,12585.07
445789,0572,1327,9337.74999999997
925877,0572,18,192.05999999999992
300950,0572,673,5956.0699999999852
1002185336,0572,634,2507.7999999999979
1000040067,0572,147,1153.3200000000006
300969,0572,775,13343.640000000007
1002275150,0572,750,2793.6800000000003
155713,0572,898,8087.0299999999988
925778,0572,811,5437.3899999999976
743748,0572,325,4913.0100000000011
1001283607,0572,87,334.36000000000007
440542,0572,788,13776.920000000002
834001,0572,223,3905.4900000000002
256472,0572,80,871.80000000000018
958719,0572,290,3745.4800000000018
279388,0572,467,5953.2699999999995
300888,0572,943,6514.5200000000068
917371,0572,33,97.300000000000011
1002275152,0572,374,1996.9599999999994
1004183704,0572,943,1833.3800000000017
103078,0572,793,13795.639999999985
1002185331,0572,1136,3528.5200000000041
1001283617,0572,30,225.13000000000008
300810,0572,314,1909.6200000000022
300829,0572,851,9203.389999999994
1000043070,0572,61,5874.6
441895,0572,336,9822.5000000000036
1001311054,0572,2915,2694.3500000000008
300918,0572,469,9775.2600000000075
926009,0572,29,303.19999999999993
103064,0572,415,4629.6200000000017
354221,0572,697,5451.9000000000033
1002625925,0572,657,624.12
1001283615,0572,18,115.52000000000001
440539,0572,828,8207.7100000000064
619375,0572,880,3778.2300000000037
1005447571,0572,126,1707.6800000000007
1002185326,0572,3001,4746.2800000000007
1001215929,0572,284,7083.3300000000136
1000000560,0572,188,13460.68
112345,0572,347,7189.9699999999966
461487,0572,32,141.19000000000003
219743,0572,281,4382.1600000000026
435997,0572,7,48.860000000000014
300853,0572,182,2209.8500000000022
103095,0572,346,7603.439999999996
914335,0572,172,501.28999999999996
1000012648,0572,530,7239.05
1005011955,0572,193,3357.3299999999995
1001724066,0572,27,150.87999999999994
1005427985,0572,169,1035.1499999999992
1002275171,0572,660,2174.95
555450,0572,81,829.17000000000007
1002275158,0572,382,1897.7300000000005
1002185329,0572,1900,4310.890000000004
958751,0572,173,4534.3300000000008
1002185329,0576,370,830.49000000000012
149671,0576,198,3159.3700000000003
1001753914,0576,1829,22225.519999999971
1002185331,0576,183,444.69999999999987
1000013847,0576,52,1523.92
555983,0576,301,5181.9199999999964
1000012648,0576,143,1986.5400000000013
1001754091,0576,379,10965.989999999996
1001753748,0576,3658,25559.19
1001754130,0576,433,16036.38999999997
155395,0576,2050,8773.070000000007
294895,0576,92,234.91000000000003
1002275152,0576,204,1079.9100000000008
347469,0576,1703,20961.099999999991
1000000560,0576,56,4106.579999999999
254576,0576,119,2986.4299999999994
430400,0576,9593,9619.26000000001
430269,0576,190,2908.8300000000013
430297,0576,80,1959.2299999999998
460219,0576,185,654.70999999999924
249148,0576,129,9509.5899999999929
1001754119,0576,165,6411.7499999999982
1000043094,0576,111,1355.43
1001753935,0576,827,13657.649999999994
167894,0576,1110,10550.740000000003
283346,0576,90,1519.7000000000005
1001753993,0576,1054,12957.139999999994
466120,0576,117,621.0600000000004
386668,0576,15,80.96
323876,0576,19,527.03
168768,0576,2151,18172.700000000019
385069,0576,59,427.23
256472,0576,11,120.78000000000002
461902,0576,189,1494.6900000000019
1004718897,0576,26,1572.7
777683,0576,94,772.49
346073,0576,3171,19169.71999999999
1004091001,0576,56,3084.7999999999997
601065,0576,99,4996.8099999999995
461487,0576,170,842.67999999999972
497649,0576,22,677.93000000000006
302477,0576,957,3717.1800000000053
1001753990,0576,1124,13353.580000000013
1001754095,0576,617,11763.909999999982
778506,0576,148,2168.1099999999997
378739,0576,41,820.31000000000006
149521,0576,365,3260.3000000000047
155400,0576,1567,9038.7399999999925
315110,0576,80,3185.4600000000005
430792,0576,8353,7637.1200000000008
1001308546,0576,152,2650.9300000000007
159091,0576,1040,18764.770000000004
1001724066,0576,20,115.39999999999999
1005011955,0576,53,931.1400000000001
309524,0576,169,6278.7699999999977
1001754124,0576,516,14782.439999999981
1002922383,0576,73,2139.8599999999992
1001754077,0576,429,10372.309999999996
286503,0576,23,827.31
368253,0576,53,915.74
1001754117,0576,420,12467.069999999994
1002185336,0576,118,460.1699999999999
1002185326,0576,248,327.74999999999989
347391,0576,2719,24902.15
1000043070,0576,9,873.82
155399,0576,204,1408.9300000000007
257974,0576,2089,38323.159999999909
1001753998,0576,973,15735.539999999979
168793,0576,1392,16464.95
1002341934,0576,541,6923.2899999999954
1001749849,0576,185,381.40000000000015
671374,0576,479,8950.2299999999923
601021,0576,175,5265.7099999999973
897671,0576,659,33302.440000000017
1001753743,0576,5976,34009.669999999991
462296,0576,6,3.39
563923,0576,4,17.88
600960,0576,81,1654.9299999999996
1001754110,0576,329,7455.3700000000008
1001753869,0576,1060,13258.119999999995
1001753827,0576,2460,21789.69
560588,0576,6,621.45
315412,0576,406,857.27999999999963
461443,0576,205,871.90999999999963
1001753906,0576,1948,19744.919999999966
1002341955,0576,431,7048.9399999999987
163613,0576,695,5464.8300000000036
347268,0576,3006,23062.939999999962
256276,0576,7269,83240.49000000002
1004183704,0576,251,494.78000000000009
129430,0576,3256,13224.260000000026
1002341976,0576,359,7254.0299999999952
565963,0576,95,1891.4500000000007
1001754002,0576,730,16317.129999999992
301587,0576,5,31.7
1001754013,0576,979,13533.139999999985
1002854732,0576,130,691.56
600956,0576,134,2432.8599999999997
218458,0576,10743,48488.789999999994
1001754072,0576,557,11032.149999999998
1002275150,0576,234,823.24
1001753877,0576,4094,32257.159999999953
1002855788,0576,158,492.60000000000008
567776,0576,11,219.66999999999996
1001632258,0576,50,1480.3499999999997
1002625925,0576,287,274.85999999999996
298741,0576,123,342.86
295639,0576,13,71.11
1001749849,0577,167,403.86999999999995
1002185331,0577,56,176.07
301587,0577,45,274.11
1000043094,0577,47,593.37
1002275152,0577,64,349.06000000000006
1002185329,0577,194,427.6
560588,0577,8,817.44
1000000560,0577,45,3332.74
295639,0577,41,223.71999999999997
315110,0577,143,5796.1699999999983
378739,0577,4,87.16
1004183704,0577,207,404.84999999999997
1002148314,0577,497,2661.16
298741,0577,87,274.05
1001101228,0577,162,2231.2700000000004
1002185326,0577,198,293.84999999999991
1002855788,0577,162,525.8599999999999
905178,0577,275,2311.91
1002341934,0577,689,8761.7899999999972
1002625925,0577,392,372.62000000000006
385069,0577,44,304.95000000000005
1002185336,0577,58,246.39999999999992
430792,0577,7534,6925.9799999999977
1001860786,0577,25,367
286503,0577,48,1789.7199999999998
149671,0577,274,4750.0899999999965
575190,0577,28,898.14000000000033
914584,0577,1823,4119.4399999999923
1001632258,0577,41,1210.6399999999999
294895,0577,119,304.8399999999998
430269,0577,113,1769.1100000000006
1001412558,0577,255,2133.93
565963,0577,20,382.28000000000003
778459,0577,19,430.21999999999997
1000012648,0577,126,1760.0900000000011
778506,0577,118,1684.3900000000006
433183,0577,360,713.48
1002302295,0577,124,1765.83
386668,0577,38,199.20999999999995
1002275150,0577,110,420.91000000000042
1001101224,0577,315,3052.4199999999992
256472,0577,18,195.44
323876,0577,7,190.35
1001818260,0577,227,2188.4700000000007
1001724066,0577,9,51.929999999999993
1002341976,0577,395,8188.9299999999985
1002854732,0577,112,595.0300000000002
1002302294,0577,99,730.82000000000016
430400,0577,9905,9960.7700000000023
1001311054,0577,261,252.20999999999992
559087,0577,11,847.68000000000006
430297,0577,72,1695.0200000000004
456583,0577,39,917.9
1001860744,0577,119,1062.3200000000002
1005011955,0577,62,1073.15
1001308546,0577,94,1642.0700000000006
254576,0577,82,2142.3399999999997
914649,0577,2090,7269.9499999999871
249148,0577,115,8692.1899999999951
1000032455,0577,18,539.52
777683,0577,132,1141.6399999999999
283346,0577,119,1784.5200000000002
1001729059,0577,22,196.57000000000002
1002341955,0577,540,8796.5199999999932
149521,0577,338,3260.6299999999992
433183,0578,1177,2280.7100000000009
1000043094,0578,41,505.45999999999992
914649,0578,3671,12866.470000000034
1000000560,0578,65,4705.4099999999989
430400,0578,8876,8812.590000000002
1001729059,0578,140,1325.2700000000004
1000032455,0578,78,2584.12
777683,0578,118,973.8599999999999
149521,0578,249,2368.7099999999996
1002148314,0578,1049,6607.8500000000022
1004718833,0578,0,0
1001818260,0578,628,6032.8499999999985
1001632258,0578,31,906.74
1005011955,0578,39,687.71999999999991
1002275152,0578,115,620.66
386668,0578,34,179.95
1001308546,0578,81,1423.6899999999996
567776,0578,12,235.64999999999998
315110,0578,147,5899.43
1002341955,0578,537,8853.9300000000021
1001101224,0578,497,4834.0999999999985
1002185326,0578,78,113.82999999999998
1002302295,0578,55,802.92000000000007
905178,0578,164,1598.4699999999996
286503,0578,36,1403.92
456583,0578,79,1832.06
1002185336,0578,46,174.86999999999995
1002855788,0578,318,1036.7299999999998
301587,0578,10,64.7
1002341976,0578,382,7809.8799999999947
430792,0578,9215,8393.239999999998
1000012648,0578,190,2605.190000000001
149671,0578,431,7393.8699999999926
1002185329,0578,41,82.97999999999999
1001860744,0578,224,1977.7600000000007
1002341934,0578,812,10404.819999999994
298741,0578,104,314.03999999999996
1001101228,0578,146,2113.6500000000005
1001860786,0578,88,1204.34
1002302294,0578,181,1500.8399999999997
1002625925,0578,224,214.91999999999996
295639,0578,35,190.9
1002275150,0578,371,1528.2399999999991
430297,0578,80,1924.8000000000004
565963,0578,56,1007.31
914584,0578,3645,8375.2500000000127
254576,0578,55,1542.8400000000001
1001412558,0578,223,1861.0400000000016
323876,0578,26,805.87
1001749849,0578,277,661.67999999999938
283346,0578,68,1012.6500000000001
378739,0578,17,266.85999999999996
1002185331,0578,33,113.50000000000003
1004183704,0578,211,414.43000000000018
430269,0578,237,3669.5100000000016
249148,0578,97,7691.4799999999987
294895,0578,186,485.14
385069,0578,28,209.16
778506,0578,181,2670.3000000000015
1002854732,0578,194,1000.6699999999998
1002341955,0579,620,10165.729999999985
1001729059,0579,168,1576.81
1002185326,0579,335,516.08000000000015
1005011955,0579,35,621.94999999999982
1002302294,0579,86,697.88000000000011
256472,0579,14,153.72
1000043124,0579,4,91.88
1002341934,0579,782,10013.750000000002
149521,0579,387,3694.0099999999979
1002148314,0579,1053,5903.8099999999986
430297,0579,110,2572.9
1004718703,0579,3,89.79000000000002
1002185331,0579,137,427.71
1000032455,0579,4,227.2
1001724066,0579,8,46.16
1002185336,0579,73,299.90999999999997
1001860744,0579,188,1681.0500000000004
1001101224,0579,307,3025.5200000000004
1000000560,0579,34,2508.18
1002855788,0579,178,574.39999999999975
1000043094,0579,72,906.72
1001101228,0579,220,2898.61
430792,0579,8039,7287.8699999999963
315110,0579,134,5389.6699999999983
1001311054,0579,251,242.04
1000012648,0579,74,1034.52
309524,0579,688,26239.279999999992
777683,0579,47,380.86000000000007
1001749849,0579,252,621.33999999999969
1002302295,0579,7,104.86000000000001
1001860786,0579,48,719.04
1002185329,0579,239,532.74000000000024
456583,0579,112,2675.4599999999996
1002854732,0579,56,341.4899999999999
149671,0579,487,8602.6899999999932
1002275152,0579,87,459.5300000000002
575190,0579,38,1173.5600000000004
1002341976,0579,426,8794.8799999999937
1002625925,0579,201,193.43999999999991
430269,0579,307,4761.8200000000033
1001412558,0579,320,2651.7
1002275150,0579,225,971.72
378739,0579,23,462.97000000000008
430400,0579,9881,9877.6200000000081
778506,0579,111,1607.4800000000007
1001818260,0579,358,3389.170000000001
1004183704,0579,160,313.13
905178,0579,596,5095.7699999999995
1001412558,0580,388,3183.8600000000033
430792,0580,4221,3778.0300000000007
149671,0580,280,4874.2199999999966
430269,0580,192,2967.260000000002
1001749849,0580,406,974.46999999999889
1001729059,0580,119,1142.72
1001101224,0580,547,5403.15
430400,0580,8883,8825.010000000002
1002341976,0580,262,5425.199999999998
778506,0580,153,2130.4700000000012
1000013847,0580,101,1501.77
1001860744,0580,155,1353.48
1001724066,0580,2,10.399999999999999
1001860786,0580,49,713.05000000000007
1000032455,0580,41,3585.77
1002185336,0580,75,309.06
1002148314,0580,1286,7112.4099999999926
905178,0580,461,4133.7300000000005
1000043094,0580,25,322.05000000000007
1002855788,0580,215,696.92000000000019
1002854732,0580,79,398.66999999999996
575190,0580,24,726.0300000000002
777683,0580,121,1007.0099999999995
433183,0580,445,882.51
1000043070,0580,18,1752.0600000000002
315110,0580,217,8757.2999999999956
1001818260,0580,238,2340.29
1004183704,0580,179,351.84000000000015
1002185326,0580,184,302.81999999999982
1002185329,0580,128,303.37999999999988
1001101228,0580,107,1549.7000000000003
378739,0580,43,899.48000000000013
430297,0580,97,2406.0800000000008
1004718897,0580,14,997.03
256472,0580,53,577.55000000000007
149521,0580,256,2422.1999999999989
1000000560,0580,47,3423.1299999999997
1000012648,0580,136,1890.0800000000013
1005011955,0580,27,460.24999999999989
1002302295,0580,19,284.62
1001311054,0580,151,147.97999999999996
1002625925,0580,172,166.64
456583,0580,64,1542.8
1002275150,0580,270,1093.44
1002341955,0580,495,8155.4799999999959
1001308546,0580,131,2222.0800000000008
1002341934,0580,737,9413.2500000000036
1002185331,0580,116,341.43999999999994
1002302294,0580,203,1681.9899999999998
1002275152,0580,94,507.07000000000022
301587,0581,46,265.41999999999996
1002185331,0581,192,519.06
249148,0581,44,3478.28
567776,0581,17,339.49
1002185329,0581,248,530.68000000000006
226573,0581,316,3012.6300000000015
1002302294,0581,49,415.5200000000001
394327,0581,39,233.22
565963,0581,13,246.60999999999999
1002854734,0581,84,374.67
1000032541,0581,9,98.82
1002625925,0581,249,241.52999999999997
1002854737,0581,49,297.5
1001101228,0581,197,2939.07
1001101224,0581,104,1037.9199999999998
1001749849,0581,296,645.93999999999983
286503,0581,21,826.36999999999989
914584,0581,2651,6086.4699999999893
294895,0581,31,76.43
264784,0581,274,8164.0099999999993
254576,0581,38,1108.5
1001860744,0581,60,537
1001729059,0581,4,39.92
560588,0581,3,329.90999999999997
295639,0581,30,149.1
1001860786,0581,132,1927.9299999999998
385069,0581,96,594.17000000000007
1002854744,0581,59,204.72999999999996
283346,0581,23,347.54000000000008
914649,0581,1707,5926.2999999999756
1000032455,0581,76,4149.45
1002185336,0581,60,240.60999999999996
1002185326,0581,284,433.06000000000006
1000012648,0581,31,433.37999999999994
386668,0581,31,154.07
505735,0581,217,7888.7400000000016
731867,0581,1525,16712.439999999991
482167,0581,73,581.7600000000001
1001818260,0581,64,638.72
1002854861,0581,34,202.28000000000009
1001632258,0581,18,539.54
1005011955,0581,7,123.66
1004183704,0581,110,217.79999999999993
1001412558,0581,423,3569.65
1001412558,0582,465,3898.7100000000028
1000032455,0582,-130,-1954.5399999999995
1002854734,0582,259,1180.07
731867,0582,746,7883.3199999999952
1002625925,0582,104,100.88
914584,0582,2513,5760.1899999999951
1001632258,0582,4,121.36
283346,0582,6,89.88000000000001
295639,0582,3,16.41
167055,0582,186,2058.65
1001749849,0582,243,505.2600000000001
301587,0582,2,12.94
1000032541,0582,28,5489.96
1001860786,0582,52,778.96
914649,0582,1926,6792.4899999999761
264784,0582,260,8090.82
298741,0582,8,27.44
249148,0582,27,2271.51
262313,0582,78,2286.4900000000002
386668,0582,2,10.940000000000001
1001860744,0582,76,681.58000000000015
323876,0582,2,62.42
1001729059,0582,45,449.10000000000014
385069,0582,14,104.58
294895,0582,8,20.72
505735,0582,61,2321.01
1001101224,0582,474,4701.4400000000014
1001818260,0582,235,2345.3
1002854861,0582,71,428.86000000000007
1005011955,0582,40,710.8
254576,0582,11,324.05999999999995
731979,0582,140,2531.7599999999998
1002185336,0582,127,540.23000000000013
1004183704,0582,238,470.65
1002185329,0582,224,504.82000000000028
1002185331,0582,123,324.72
1004718897,0582,0,0
286503,0582,2,77.94
338538,0582,100,2396.9900000000002
351636,0582,245,3405.5700000000006
1000043812,0582,45,3950.1000000000013
1000043811,0582,18,233.63999999999996
1000012648,0582,116,1593.7200000000014
1002454952,0582,7,48.160000000000004
1002302295,0582,22,329.56
167136,0582,225,4101.6000000000013
482167,0582,168,1338.2400000000007
731934,0582,348,9100.0000000000036
394327,0582,90,533.8900000000001
1001101228,0582,168,2406.53
167119,0582,159,2242.1900000000005
1002854737,0582,19,117.63
1002854744,0582,133,458.78999999999996
1002302294,0582,97,822.56000000000017
1002185326,0582,279,425.75000000000028
1000004855,0583,237,548.7299999999999
743748,0583,141,1981.8900000000008
1001802054,0583,354,10713.78999999999
1002185336,0583,106,428.96000000000015
1000004732,0583,1357,26079.739999999994
300829,0583,197,2096.2700000000032
1000004830,0583,651,4070.2999999999965
1002854734,0583,228,901.94000000000051
169757,0583,11244,18913.719999999983
1002185331,0583,144,453.74000000000012
1000004838,0583,556,4993.9400000000041
1000006315,0583,133,6485.32
1000004870,0583,56,497.03999999999991
279388,0583,99,1151.5000000000002
461487,0583,147,873.25999999999988
1002454952,0583,0,0
1001860786,0583,39,576.72
1000006313,0583,97,3625.62
466120,0583,64,369.27999999999986
1001308713,0583,33,574.56000000000017
536763,0583,144,3360.0899999999974
1001802063,0583,621,11325.899999999994
1002339002,0583,283,5150.8100000000013
1001802029,0583,653,9073.4500000000135
1000004881,0583,145,2328.74
300896,0583,286,3572.5399999999986
1000004834,0583,1087,6691.4200000000037
1000004730,0583,1382,13875.91
1001802064,0583,284,6793.7999999999984
1000040067,0583,112,1091.3199999999993
726653,0583,100,1380.2300000000005
129430,0583,4493,17730.740000000016
1001754124,0583,1188,39796.309999999983
1005011955,0583,63,1114.1700000000003
156676,0583,141,1066.8400000000001
1000004860,0583,4657,7555.799999999992
1001101228,0583,195,2569.1400000000008
1000006311,0583,142,5187.5199999999995
1001101224,0583,413,3924.9900000000025
347268,0583,2189,16614.489999999994
1000004865,0583,2154,3309.3200000000011
834001,0583,137,2471.14
275484,0583,7664,15273.369999999997
112345,0583,92,2043.6799999999971
1001802033,0583,881,15295.839999999986
1001729059,0583,71,708.58
497649,0583,17,507.3599999999999
1002854744,0583,229,742.39000000000021
1001802083,0583,2434,27110.860000000008
103095,0583,70,1637.9500000000005
482167,0583,65,516.31000000000017
460219,0583,135,507.42999999999984
1004718703,0583,3,105.63
914335,0583,101,293.07
1000004824,0583,1052,4512.6300000000019
1000004731,0583,1488,17810.88
149671,0583,134,2436.2200000000012
1000004889,0583,34,168.82
1000006310,0583,287,8149.2900000000027
905178,0583,475,4573.52
347469,0583,1586,17416.920000000002
1002854861,0583,114,618.20999999999981
1001802069,0583,4877,32758.239999999998
925877,0583,14,151.05999999999995
1001860744,0583,97,870.05999999999983
1000004826,0583,1573,6941.0900000000111
256276,0583,3665,43970.939999999915
926009,0583,16,172.63999999999993
1001215929,0583,118,3047.9300000000012
958719,0583,97,1320.2399999999996
1002185329,0583,208,459.48000000000013
103064,0583,171,1945.8900000000008
300810,0583,208,1100.9700000000021
917371,0583,2,6.34
300950,0583,127,1050.57
1000004800,0583,515,12349.880000000012
1000004821,0583,620,1400.900000000001
1000013847,0583,36,1657.1000000000001
103078,0583,131,2330.48
1002625925,0583,185,179.45
1001802038,0583,528,8119.359999999996
1001412558,0583,540,4321.6600000000044
1000043811,0583,43,523.09
149521,0583,199,2124.4199999999983
300888,0583,229,1465.4400000000003
1001802065,0583,312,9430.5400000000063
914649,0583,2902,10068.739999999983
1001754130,0583,769,30542.11999999997
1000045651,0583,0,0
1001802039,0583,401,7501.65
1005129729,0583,152,4986.529999999997
466257,0583,12,9.61
461902,0583,216,1924.3900000000019
1000005963,0583,222,2581.6199999999981
300969,0583,202,3237.6000000000035
925778,0583,297,1875.3800000000008
1001802076,0583,3727,34194.72999999993
1000006309,0583,191,4410.8799999999992
155713,0583,174,1422.8000000000006
1000043812,0583,87,7333.3200000000006
1000012648,0583,142,1954.400000000001
1001802026,0583,1154,14312.020000000006
1001802072,0583,1501,14074.160000000007
1000005962,0583,868,7266.7300000000087
1002854737,0583,136,758.52
1005427985,0583,70,368.00999999999954
1000004843,0583,108,4794.8899999999967
1001818260,0583,28,239.53000000000003
1001309188,0583,17,213.52
914584,0583,1733,3951.789999999995
1000004799,0583,672,12464.33
1001802071,0583,2019,15321.069999999996
347391,0583,2892,25839.419999999984
555983,0583,193,3648.6900000000019
1000004887,0583,78,1999.1399999999999
1000004891,0583,21,103.08000000000003
219743,0583,71,1124.2800000000007
445789,0583,207,1500.3900000000012
351359,0583,29,212.57
300918,0583,158,3321.0900000000006
346073,0583,4172,23980.599999999984
1002148314,0583,823,4986.9500000000007
1000004852,0583,119,2094.150000000001
1004718897,0583,30,2548.84
1004183704,0583,229,453.42
354221,0583,191,1534.2700000000004
1001802074,0583,722,9272.6299999999956
1001802044,0583,558,13289.769999999977
1004718833,0583,3,257.46
897671,0583,252,12696.65
958751,0583,37,1032.8300000000002
1000027606,0583,13,1299.9999999999998
461443,0583,153,691.56999999999937
1002339009,0583,224,5019.7099999999982
1001802084,0583,1832,25683.770000000015
1002339005,0583,361,5074.9699999999975
1001802085,0583,1101,21266.1
1000004728,0583,3358,26871.369999999988
1001802034,0583,448,10368.369999999999
394327,0583,72,430.56
1002185326,0583,318,466.24000000000029
218458,0583,7739,36791.93
1000004798,0583,3060,40378.569999999869
619375,0583,287,1031.3600000000008
1000004728,0584,7448,58398.739999999962
219743,0584,100,1462.9699999999989
497649,0584,15,456.19999999999987
1000004834,0584,2346,14888.769999999995
1001101228,0584,319,4369.7599999999984
619375,0584,325,1248.81
1002185329,0584,215,509.14000000000004
914335,0584,43,127.70999999999998
1002185331,0584,227,644.17000000000019
394327,0584,47,281.06000000000006
169757,0584,5789,9580.6899999999914
1002854744,0584,198,647.75000000000023
461902,0584,104,928.52000000000089
834001,0584,71,1059.6400000000008
456583,0584,13,330.24
482002,0584,12,191.76
1000004843,0584,115,4961.4999999999991
460219,0584,130,485.92
155713,0584,187,1523.5100000000011
461487,0584,188,1118.8500000000001
482167,0584,85,676.7
914649,0584,3280,11463.950000000013
1002854734,0584,223,962.79000000000019
1001802026,0584,1616,20488.08000000002
1001802071,0584,2870,23211.349999999977
1001729059,0584,5,42.910000000000011
103064,0584,128,1460.5800000000013
1000043811,0584,35,446.53000000000003
300950,0584,190,1566.2599999999998
1002854861,0584,171,939.34000000000015
300896,0584,437,5359.3299999999963
103078,0584,112,1955.1300000000008
1001754124,0584,1454,48074.059999999983
1000043812,0584,102,8838.74
1000013847,0584,72,2481.35
1001802084,0584,2819,39859.479999999974
361419,0584,476,7212.2500000000009
1002185326,0584,334,501.20000000000022
897671,0584,242,12333.830000000004
279388,0584,160,1869.5099999999959
1000004824,0584,1376,5920.5000000000045
1004718897,0584,22,1485.77
103095,0584,71,1603.9100000000003
1002339005,0584,533,7489.5299999999979
958751,0584,20,540.21
905178,0584,420,3805.8199999999993
1000004881,0584,142,2319.7600000000007
1000006317,0584,243,14092.329999999993
1000004855,0584,438,1002.1300000000001
1002854737,0584,66,379.04999999999995
466120,0584,199,1140.1300000000008
346073,0584,4093,23913.670000000002
1001412558,0584,653,5217.3599999999924
1000005963,0584,322,4003.8099999999981
1001802033,0584,1448,25137.409999999978
1001309188,0584,75,892.48
1000004830,0584,501,3566.3599999999956
351359,0584,43,312.99999999999994
300888,0584,308,1967.11
1004718833,0584,5,214.45000000000002
300918,0584,159,3278.9600000000014
347268,0584,2389,17277.819999999989
1001802067,0584,311,12376.690000000006
1001802076,0584,7135,65318.969999999958
347391,0584,2719,23815.049999999988
1005011955,0584,49,870.73
112345,0584,101,2237.4599999999964
925778,0584,240,1493.0000000000011
958719,0584,27,334.04000000000013
1001308713,0584,93,1668.2500000000009
1004183704,0584,397,780.1400000000001
1000004730,0584,2293,22827.379999999986
1000004889,0584,31,153.87999999999994
1001749849,0584,167,250.20000000000002
1000004732,0584,2326,44578.499999999993
218458,0584,4277,20022.55999999995
1001802072,0584,2297,22413.589999999993
743748,0584,54,683.6500000000002
1001802069,0584,11060,74578.020000000208
1001802085,0584,1802,34742.18
1001802029,0584,1377,20875.500000000025
536763,0584,160,3231.5399999999986
1002339009,0584,479,10651.959999999988
300829,0584,201,2092.3400000000038
347469,0584,1218,14349.019999999999
1000004860,0584,9276,14994.319999999989
1002625925,0584,401,388.16999999999996
1001360403,0584,797,9150.3299999999945
1000004887,0584,124,3414.3300000000017
1001802039,0584,576,11502.079999999993
1000004798,0584,5386,69641.339999999924
1001802044,0584,636,15179.109999999986
1001802065,0584,362,10780.510000000007
1000004891,0584,10,49.800000000000011
1001311057,0584,228,261.86
1000004731,0584,3332,39297.76999999999
